GEOID,Above75_WholeNum,Above75_WhiteNum,Above75_NHWhiteNum,Above75_BlackNum,Above75_NHBlackNum,Above75_WholeRate,Above75_WhiteRate,Above75_NHWhiteRate,Above75_BlackRate,Above75_NHBlackRate,Above65_WholeNum,Above65_WhiteNum,Above65_NHWhiteNum,Above65_BlackNum,Above65_NHBlackNum,Above65_WholeRate,Above65_WhiteRate,Above65_NHWhiteRate,Above65_BlackRate,Above65_NHBlackRate,Above15_WholeNum,Above15_WhiteNum,Above15_NHWhiteNum,Above15_BlackNum,Above15_NHBlackNum,Above15_WholeRate,Above15_WhiteRate,Above15_NHWhiteRate,Above15_BlackRate,Above15_NHBlackRate,Above20_WholeNum,Above20_WhiteNum,Above20_NHWhiteNum,Above20_BlackNum,Above20_NHBlackNum,Above20_WholeRate,Above20_WhiteRate,Above20_NHWhiteRate,Above20_BlackRate,Above20_NHBlackRate,A20T74_WholeNum,A20T74_WhiteNum,A20T74_NHWhiteNum,A20T74_BlackNum,A20T74_NHBlackNum,A20T74_WholeRate,A20T74_WhiteRate,A20T74_NHWhiteRate,A20T74_BlackRate,A20T74_NHBlackRate,A15T74_WholeNum,A15T74_WhiteNum,A15T74_NHWhiteNum,A15T74_BlackNum,A15T74_NHBlackNum,A15T74_WholeRate,A15T74_WhiteRate,A15T74_NHWhiteRate,A15T74_BlackRate,A15T74_NHBlackRate
36105,5851,5365,5040,302,282,7.756655000530278,8.441640180004406,9.44386149003148,4.010091621298632,4.560892770499757,14579,13327,12470,783,716,19.32734118146145,20.96956918525978,23.366062059661218,10.397025627406718,11.580139091056122,62316,53067,45537,6144,5211,82.61215399300032,83.49907165559996,85.32641283165943,81.58279112999601,84.27947598253274,57855,49547,42854,5517,4689,76.69821826280624,77.96047455706957,80.299055613851,73.25720355862435,75.83697234352256,52004,44182,37814,5215,4407,68.94156326227596,69.51883437706518,70.85519412381952,69.24711193732573,71.2760795730228,56465,47702,40497,5842,4929,74.85549899247003,75.05743147559556,75.88255134162794,77.57269950869738,79.718583212033
36107,4521,4458,4433,20,18,9.379084289359584,9.592047508391428,9.710630654312064,3.9215686274509802,4.0358744394618835,10094,9896,9829,59,54,20.940605356513082,21.292710216025476,21.53074412389652,11.568627450980392,12.10762331838565,40159,38856,38245,412,363,83.31224197664045,83.60444100180739,83.77691616832051,80.7843137254902,81.39013452914799,37265,36107,35587,364,323,77.30846627803248,77.68956020311558,77.9544807342665,71.37254901960785,72.42152466367713,32744,31649,31154,344,305,67.9293819886729,68.09751269472416,68.24385007995444,67.45098039215686,68.38565022421524,35638,34398,33812,392,345,73.93315768728087,74.01239349341596,74.06628551400846,76.86274509803923,77.3542600896861
36109,6009,5643,5577,141,135,5.880798590722255,6.804698051321628,7.08577381935533,3.118089340999558,3.315324165029469,15430,14363,14193,398,388,15.100802505382656,17.319843719853367,18.03270357147395,8.80141530296329,9.528487229862476,89998,73388,69807,3901,3525,88.07790174202388,88.49604476172101,88.69223830154878,86.2671384343211,86.56679764243614,78515,64850,61929,3187,2909,76.83989038950871,78.20036658306,78.682963395886,70.47766475011056,71.43909626719058,72506,59207,56352,3046,2774,70.95909179878646,71.39566853173838,71.59718957653067,67.35957540911102,68.1237721021611,83989,67745,64230,3760,3390,82.19710315130162,81.69134671039939,81.60646448219346,83.14904909332154,83.25147347740668
36111,15005,14171,13639,507,467,8.450045896617166,9.138630398472918,9.750500428939091,3.947983180190002,4.349040789718756,36183,34003,32692,1317,1235,20.37640857562805,21.92794082557862,23.371461252502147,10.25541192960598,11.501210653753027,152446,134616,122845,10694,9163,85.84976319598137,86.81150728394823,87.82170431798684,83.27363339043762,85.33246414602347,141767,125893,115347,9730,8422,79.83589847555653,81.18619693422843,82.46139548184158,75.76701448372528,78.43173775377166,126762,111722,101708,9223,7955,71.38585257893936,72.04756653575551,72.71089505290249,71.81903130353527,74.0826969640529,137441,120445,109206,10187,8696,77.3997172993642,77.6728768854753,78.07120388904775,79.32565021024762,80.98342335630471
36113,6113,5986,5915,34,30,9.559927436506943,9.805880907527234,9.917674083264869,3.640256959314775,3.588516746411483,14674,14394,14268,79,73,22.948204679094207,23.579326726185602,23.92314012172834,8.458244111349037,8.732057416267942,54549,52422,51369,744,673,85.3074565244589,85.87435498402817,86.13034657366576,79.65738758029978,80.50239234449761,51198,49347,48395,685,622,80.06693356687101,80.83708739454501,81.14384399993293,73.34047109207708,74.4019138755981,45085,43361,42480,651,592,70.50700613036408,71.03120648701777,71.22616991666806,69.70021413276231,70.81339712918661,48436,46436,45454,710,643,75.74752908795196,76.06847407650095,76.2126724904009,76.017130620985,76.91387559808612
36115,5143,5066,5039,13,11,8.403045552578263,8.79269647320189,8.94677035616633,0.6010171058714748,0.5907626208378088,12288,12049,11967,72,69,20.077119142539704,20.912593723965564,21.247469905188026,3.3287101248266295,3.705692803437164,51911,48829,47833,2050,1763,84.81635187242664,84.74902804776451,84.92773694115976,94.77577438742487,94.68313641245972,48558,45815,44925,1820,1572,79.3379517678583,79.5178422660372,79.76456801960158,84.14239482200647,84.42534908700323,43415,40749,39886,1807,1561,70.93490621528005,70.72514579283532,70.81779766343524,83.541377716135,83.83458646616542,46768,43763,42794,2037,1752,76.41330631984837,75.95633157456263,75.98096658499342,94.1747572815534,94.09237379162191
36117,7155,6893,6780,178,168,7.95724993883316,8.207124827356289,8.423929924830714,6.29865534324133,6.524271844660194,17552,16884,16649,408,385,19.520007117596034,20.10287183883412,20.685842082375597,14.437367303609342,14.951456310679612,74144,69937,67417,2211,2034,82.45735003002736,83.27022908034482,83.76343418028203,78.23779193205945,78.99029126213593,69066,65361,63171,2032,1868,76.8099824284348,77.82183169024147,78.48791700316829,71.9037508846426,72.54368932038835,61911,58468,56391,1854,1700,68.85273248960164,69.61470686288519,70.06398707833758,65.60509554140127,66.01941747572816,66989,63044,60637,2033,1866,74.5001000911942,75.06310425298852,75.33950425545133,71.93913658881812,72.46601941747572
36119,78109,64254,57605,9372,8724,8.073231587194291,9.075090462779615,11.315088028065269,5.802988179786134,6.524763286613915,168511,135976,119283,21560,19731,17.41704961002826,19.20494445119247,23.430216912624065,13.34959722110425,14.757004173335527,796236,587322,435007,132721,111752,82.2977841997879,82.95203848446243,85.44644558327555,82.17865921995256,83.58039280211807,731888,541363,403385,121619,103029,75.64686937341992,76.4608926790824,79.23508001390692,75.30448350804629,77.05637742509685,653779,477109,345780,112247,94305,67.57363778622562,67.38580221630279,67.91999198584165,69.50149532826015,70.53161413848295,718127,523068,377402,123349,103028,74.22455261259361,73.87694802168282,74.13135755521029,76.37567104016644,77.05562951550417
36121,2887,2852,2842,8,7,7.243031686695602,7.758222028780501,7.9354442396828055,0.35922766052986077,0.34619188921859545,7423,7287,7256,45,43,18.62314659173587,19.82263812192269,20.260233428268275,2.020655590480467,2.126607319485658,33834,31001,30224,2183,1982,84.88421686444718,84.33122058703518,84.39157871223544,98.02424786708576,98.02176063303659,31709,28976,28249,2151,1957,79.552924057302,78.82266532466473,78.87697548444741,96.58733722496632,96.78536102868446,28822,26124,25407,2143,1950,72.30989237060639,71.06444329588423,70.94153124476462,96.22810956443647,96.43916913946587,30947,28149,27382,2175,1975,77.64118517775157,76.57299855825467,76.45613447255263,97.66502020655591,97.67556874381799
36123,2135,2102,2089,11,9,8.569822983984265,8.718374118622977,8.84532328407503,4.845814977973569,4.205607476635514,5316,5227,5188,33,30,21.338257134829206,21.679800912484446,21.967226997501797,14.537444933920703,14.018691588785046,20374,19759,19392,193,181,81.78059647573555,81.9535462463708,82.11034424355337,85.02202643171806,84.57943925233646,18594,18090,17782,147,137,74.63573234857304,75.03110742430526,75.29322098488377,64.75770925110133,64.01869158878505,16459,15988,15693,136,128,66.06590936458878,66.31273330568229,66.44789770080874,59.91189427312775,59.813084112149525,18239,17657,17303,182,172,73.2107734917513,73.23517212774783,73.26502095947835,80.1762114537445,80.37383177570094
37001,12683,10625,10417,1832,1811,7.482198585325853,8.520722396869186,9.765083055232667,5.179677118380503,5.3124083308888235,29035,23537,22948,4879,4838,17.128884012058357,18.87550522871624,21.511867711575235,13.794565862761173,14.191845115869755,138616,103913,91653,28223,27515,81.77500899657245,83.33306601655227,85.91716974764708,79.79586643671011,80.7128190085069,125490,94072,83799,25890,25279,74.03146735571563,75.44107268877912,78.5546889647156,73.19969464785547,74.15371076562042,112807,83447,73382,24058,23468,66.54926877038977,66.92035029190993,68.78960590948292,68.02001752947497,68.84130243473159,125933,93288,81236,26391,25704,74.2928104112466,74.81234361968306,76.15208669241441,74.6161893183296,75.40041067761807
37003,3231,3049,3014,143,143,8.61668933514681,8.955267718154317,9.276129508802168,6.458897922312556,6.688493919550982,7667,7232,7133,336,333,20.446969090860602,21.241225364936707,21.953096146743814,15.176151761517614,15.57530402245089,31380,28635,27586,1935,1888,83.68669493559486,84.10432637236761,84.90089868275268,87.39837398373984,88.3068288119738,29316,26769,25886,1855,1811,78.18225458036643,78.6236672834611,79.66884156099962,83.78500451671184,84.70533208606173,26085,23720,22872,1712,1668,69.56556524521962,69.66839956530679,70.39271205219745,77.32610659439928,78.01683816651077,28149,25586,24572,1792,1745,75.07000560044803,75.14905865421329,75.62476917395051,80.93947606142729,81.61833489242282
37005,1320,1297,1265,11,11,11.852383945407201,12.201317027281279,13.096593850295063,5.583756345177665,6.790123456790123,3116,3040,2954,44,43,27.97880937415821,28.598306679209784,30.582876074127757,22.33502538071066,26.543209876543212,9570,9198,8534,162,139,85.9297836042022,86.52869238005646,88.3528315560617,82.23350253807106,85.80246913580247,9047,8707,8126,148,128,81.23372541977193,81.90968955785513,84.12879180039342,75.1269035532995,79.01234567901234,7727,7410,6861,137,117,69.38134147436473,69.70837253057385,71.03219795009835,69.54314720812182,72.22222222222221,8250,7901,7269,151,128,74.077399658795,74.32737535277516,75.25623770576664,76.6497461928934,79.01234567901234
37007,1948,1287,1274,633,631,7.968583817393439,11.10631687953055,11.752767527675276,5.343575890595982,5.367471929227628,4730,2757,2735,1891,1885,19.348768714718155,23.791853641698307,25.230627306273064,15.963194327199053,16.03436543041851,20463,9938,9364,9799,9741,83.70694592162316,85.76113220573006,86.38376383763837,82.71990545331758,82.85981626403539,19081,9344,8827,9092,9044,78.05366931195287,80.63513979979288,81.42988929889299,76.75164612527435,76.93092888737667,17133,8057,7553,8459,8413,70.08508549455944,69.52882292026234,69.67712177121771,71.40807023467838,71.56345695814903,18515,8651,8090,9166,9110,75.73836210422972,74.65481532619953,74.63099630996311,77.3763295627216,77.49234433480777
37009,3001,2946,2897,12,12,11.03187148476271,11.179417122040073,11.539533957379009,4.580152671755725,5.88235294117647,7249,7118,7023,36,36,26.647796198948647,27.011232544019432,27.97450707030472,13.740458015267176,17.647058823529413,23333,22671,21802,220,177,85.77362790868655,86.03142076502732,86.84325831507668,83.96946564885496,86.76470588235294,22014,21418,20645,206,167,80.92489798919237,81.27656344869459,82.23461461860188,78.62595419847328,81.86274509803921,19013,18472,17748,194,155,69.89302650442966,70.09714632665452,70.69508066122286,74.04580152671755,75.98039215686273,20332,19725,18905,208,165,74.74175642392383,74.85200364298726,75.30372435769766,79.38931297709924,80.88235294117648
37011,1660,1641,1626,5,5,9.454918266218602,10.056379458266944,10.46130090716078,0.6082725060827251,0.6345177664974619,4020,3954,3924,21,21,22.896850259155894,24.23091065081505,25.246091488129707,2.5547445255474455,2.66497461928934,15483,14410,13810,765,755,88.18704790112206,88.30739061159456,88.8502863025156,93.06569343065694,95.81218274111674,14484,13503,12986,707,697,82.49700973970496,82.74911141071209,83.54886444058418,86.00973236009733,88.4517766497462,12824,11862,11360,702,692,73.04209147348637,72.69273195244516,73.0875635334234,85.40145985401459,87.81725888324873,13823,12769,12184,760,750,78.73212963490346,78.25101115332761,78.38898539535482,92.45742092457421,95.17766497461929
37013,4636,3705,3665,878,875,9.865089160318337,10.951817913094885,11.82792228748467,7.541659508675486,7.747476536213919,11538,9088,8982,2309,2301,24.55207047708218,26.86373041678983,28.987284580132965,19.833361965298057,20.373649725517975,39435,29041,27095,9439,9243,83.9149678682385,85.84392550990245,87.44271606531983,81.07713451297029,81.83991499911457,36696,27199,25551,8658,8487,78.0865642422437,80.39905409399941,82.45982056412574,74.3686651778045,75.14609527182576,32060,23494,21886,7780,7612,68.22147508192535,69.44723618090453,70.63189827664105,66.82700566912901,67.39861873561182,34799,25336,23430,8561,8368,74.04987870792016,74.89210759680756,75.61479377783516,73.5354750042948,74.09243846290066
37015,1943,872,869,1052,1046,10.254921623476013,12.729927007299269,13.230816077953714,9.088552915766739,9.101192029931262,4479,1973,1968,2453,2445,23.63962632606745,28.802919708029194,29.963459196102317,21.19222462203024,21.27381884625424,16250,6002,5808,9850,9796,85.76555655248852,87.62043795620438,88.42874543239951,85.09719222462203,85.23449055947098,15298,5739,5556,9206,9161,80.7410144086135,83.78102189781022,84.59196102314252,79.53347732181425,79.70938832332725,13355,4867,4687,8154,8115,70.48609278513749,71.05109489051095,71.3611449451888,70.44492440604752,70.60819629339598,14307,5130,4939,8798,8750,75.51063492901251,74.8905109489051,75.1979293544458,76.0086393088553,76.13329852953972
37017,2944,1961,1930,909,902,8.997005073039546,9.857738903131755,10.734746092663663,8.163448585541087,8.2820677623726,7459,4802,4735,2458,2429,22.79506142656317,24.13914442266124,26.33628121697536,22.074539739559945,22.302818841245063,27310,16850,15578,9251,9104,83.46066866328464,84.70316191625194,86.6455308971578,83.08037718904356,83.5919566614636,25395,15746,14708,8594,8465,77.60833689872257,79.1534710702257,81.80655208854775,77.1800628648406,77.72472683867413,22451,13785,12778,7685,7563,68.61133182568302,69.29573216709395,71.07180599588409,69.0166142792995,69.44265907630154,24366,14889,13648,8342,8202,74.4636635902451,74.8454230131202,75.91078480449414,74.91692860350247,75.30988889909099
37019,15300,14154,13988,925,917,10.712785324184287,11.453680326276947,11.898402545040064,6.464914733016494,6.5885903147003875,46605,43216,42728,2721,2700,32.63198431592214,34.97119181718133,36.34507749102601,19.01733296058149,19.39933898548642,125362,109862,105594,11917,11670,87.77622181767259,88.90237586586393,89.81983974413501,83.28906905227844,83.84825405949131,119709,105355,101621,11124,10908,83.81809270410307,85.25522755227553,86.44034637042581,77.74671512440592,78.37332950136513,104409,91201,87633,10199,9991,73.10530737991878,73.80154722599858,74.54194382538576,71.28180039138942,71.78473918666475,110062,95708,91606,10992,10753,77.0634364934883,77.44869553958698,77.92143719909494,76.82415431926195,77.25966374479091
37021,21706,20533,20295,779,771,8.310393543422247,8.789247265800569,9.321776993881938,4.771822358346095,4.921486020681732,53494,50093,49365,2380,2354,20.4807975772519,21.442544357168845,22.674034062723916,14.578866768759571,15.026171326439423,222048,200818,189497,13105,12751,85.01364901547144,85.96108982727992,87.03861911848463,80.27565084226647,81.3928252266054,208053,188784,179013,12082,11771,79.65550114667045,80.80987950260044,82.22317147109078,74.00918836140889,75.13723988254819,186347,168251,158718,11303,11000,71.3451076032482,72.02063223679987,72.90139447720884,69.23736600306279,70.21575386186646,200342,180285,169202,12326,11980,76.7032554720492,77.17184256147935,77.71684212460269,75.50382848392036,76.47133920592366
37023,8115,7617,7543,341,338,8.968337293474056,9.776163462278923,10.246831402062135,5.479672183834164,5.6559571619812585,18720,17357,17205,932,926,20.68851190805106,22.277126062068433,23.37223044842623,14.976699341153784,15.495314591700135,77007,67034,64100,5379,5253,85.1047134884235,86.03588572015299,87.0770108540611,86.4374096095131,87.90160642570282,71425,63013,60476,4345,4236,78.93573520473007,80.87506738198526,82.1539673698939,69.82162943917724,70.88353413654619,63310,55396,52933,4004,3898,69.96739791125601,71.09890391970634,71.90713596783176,64.34195725534309,65.22757697456493,68892,59417,56557,5038,4915,76.13637619494943,76.25972225787406,76.83017945199897,80.95773742567893,82.24564926372156
37025,11674,10078,9794,1320,1300,5.393318641922265,6.43160279523916,7.139056338336164,3.103472597747631,3.2354405176704826,29064,24310,23537,3919,3853,13.427395323696137,15.514215514215515,17.156623344437236,9.214022053464369,9.58934793429567,171255,126929,113754,32792,31415,79.11879253232803,81.003861003861,82.91772663989096,77.09778289798508,78.18566450970633,156248,116563,105455,29381,28210,72.18564769257068,74.38846166118893,76.86840781695325,69.07812757153269,70.20905923344948,144574,106485,95661,28061,26910,66.79232905064842,67.95685886594978,69.72935147861709,65.97465497378506,66.973618715779,159581,116851,103960,31472,30115,73.72547389040577,74.57225820862185,75.77867030155478,73.99431030023746,74.95022399203583
37027,6830,6513,6447,236,231,8.311226849035021,8.661249783900955,9.046516522837297,5.568664464369986,5.834806769386209,16769,15870,15704,671,660,20.405704689819657,21.10456534170246,22.036062583315793,15.8329400660689,16.670876483960594,68840,63683,60913,3351,3236,83.76937866582297,84.68821894490472,85.47393531186417,79.0703161868806,81.73781257893408,64132,59487,57125,3102,3007,78.0403514322568,79.1082091040866,80.1585631095208,73.19490325625296,75.953523617075,57302,52974,50678,2866,2776,69.72912458322179,70.44695932018564,71.1120465866835,67.62623879188297,70.11871684768882,62010,57170,54466,3115,3005,75.45815181678795,76.02696916100376,76.42741878902687,73.50165172251062,75.90300580954786
37029,778,669,666,93,93,7.159289592343793,7.447400645664032,7.612298548405532,7.4162679425837315,7.673267326732673,1833,1502,1491,279,278,16.867580749056778,16.720472002671713,17.041947651160132,22.248803827751196,22.937293729372936,8859,7374,7193,1084,1049,81.52203920125149,82.08838917956139,82.2151102983198,86.44338118022328,86.55115511551155,8172,6827,6668,1003,978,75.2001472347474,75.9991094289213,76.21442450565779,79.98405103668262,80.6930693069307,7394,6158,6002,910,885,68.04085764240361,68.55170878325725,68.60212595725226,72.56778309409889,73.01980198019803,8081,6705,6527,991,956,74.36274960890769,74.64098853389736,74.60281174991428,79.02711323763955,78.87788778877888
37031,7027,6669,6629,261,259,10.114720826796022,10.648761716192697,11.027564753048425,6.6547679755226925,6.947424892703863,17867,16823,16700,758,750,25.71790479754725,26.86221597713446,27.781012426596575,19.326874043855177,20.118025751072963,59751,54344,52633,3333,3208,86.00607430224692,86.77407507943859,87.55676808676992,84.98215196328404,86.05150214592274,56266,51330,49832,3123,3017,80.98973702013733,81.96145432481198,82.89721025402159,79.62774094849566,80.92811158798283,49239,44661,43203,2862,2758,70.8750161933413,71.31269260861929,71.86964550097316,72.97297297297297,73.98068669527898,52724,47675,46004,3072,2949,75.8913534754509,76.12531336324588,76.5292033337215,78.32738398776135,79.10407725321889
37033,2038,1323,1301,690,689,9.01610334454079,9.0703414232826,9.43916418776754,9.458533241946538,9.600111467186846,5005,3165,3119,1766,1764,22.142098743585205,21.698889345948167,22.62932598128129,24.208361891706648,24.578514699735265,19182,12362,11814,6357,6283,84.86108653335694,84.75250239956122,85.71428571428571,87.1418779986292,87.54354186986207,17945,11579,11112,5966,5899,79.38860378694037,79.38434114904703,80.6210549227309,81.7820424948595,82.1931169012122,15907,10256,9811,5276,5210,70.37250044239957,70.31399972576443,71.18189073496336,72.32350925291296,72.59300543402536,17144,11039,10513,5667,5594,75.84498318881614,75.68216097627862,76.27512152651818,77.68334475668266,77.94343040267522
37035,11853,10995,10741,630,617,7.4289725542303096,8.218102997234473,8.98647970282119,4.421362902659836,4.566987416728349,29156,26713,26096,1860,1838,18.273780797362598,19.966365199192765,21.833271978849435,13.053547617376656,13.604737231680236,130908,112042,102093,11216,10818,82.04774648858358,83.74467448987218,85.41631806164453,78.71429574005194,80.0740192450037,120714,103818,95388,10277,9929,75.65856685323187,77.59772778234547,79.80656604531308,72.12435960418276,73.49370836417468,108861,92823,84647,9647,9312,68.22959429900158,69.37962478511099,70.82008634249189,67.7029967015229,68.92672094744634,119055,101047,91352,10586,10201,74.61877393435327,75.52657149263771,76.42983835882333,74.2929328373921,75.50703182827534
37037,8072,7059,6951,851,843,10.839264133208003,11.535633160655632,12.951852127897443,9.196023341257835,9.619993153029785,18634,16026,15744,2170,2146,25.022156573116693,26.189270014544146,29.335917120071553,23.44931921331316,24.489330138080568,62392,51771,46652,7677,7445,83.78138847858197,84.60281404735835,86.9270328687486,82.95872055327426,84.95948875955723,58212,48436,44147,7164,6967,78.16838995568686,79.15284427957447,82.2594469702616,77.41517181759238,79.50473582106584,50140,41377,37196,6313,6124,67.32912582247886,67.61721111891883,69.30759484236417,68.21914847633455,69.88474266803605,54320,44712,39701,6826,6602,72.94212434537397,73.06718088670273,73.97518074085116,73.76269721201642,75.33949560652744
37039,3608,3458,3415,18,18,12.610093666992869,12.914550343591275,13.105883255938902,3.9735099337748347,4.545454545454546,8723,8333,8237,84,84,30.487208164406542,31.121153271586493,31.6114671681314,18.543046357615893,21.21212121212121,24775,23335,22797,356,326,86.5895428491542,87.14893934867045,87.48896649652684,78.58719646799118,82.32323232323232,23406,22094,21607,325,300,81.80483713127359,82.51419181356438,82.9220554937253,71.7439293598234,75.75757575757575,19798,18636,18192,307,282,69.19474346428072,69.59964146997311,69.81617223778639,67.77041942604856,71.21212121212122,21167,19877,19382,338,308,73.97944918216133,74.23438900507917,74.38308324058795,74.61368653421634,77.77777777777779
37041,1502,1121,1103,361,360,10.772430610342107,12.849610270518111,13.220664029725517,7.533388981636061,7.6190476190476195,3521,2479,2445,998,995,25.252815032632864,28.415864282439244,29.306005034160375,20.826377295492488,21.05820105820106,11668,7472,7221,3881,3841,83.68356881589328,85.64878496102705,86.55160014383316,80.98914858096829,81.29100529100529,10862,7012,6814,3558,3526,77.90289033923833,80.37597432370472,81.67325901953734,74.24874791318865,74.62433862433862,9360,5891,5711,3197,3166,67.13045972889621,67.52636405318661,68.45259498981181,66.71535893155259,67.005291005291,10166,6351,6118,3520,3481,72.91113820555117,72.79917469050893,73.33093611410763,73.45575959933221,73.67195767195767
37043,1438,1406,1386,8,8,12.803846496304871,13.053569770680532,13.341033785734913,5.405405405405405,6.25,3581,3487,3443,30,30,31.884961267919152,32.37396713397085,33.14082202329387,20.27027027027027,23.4375,9710,9360,9095,114,105,86.45712759326864,86.90000928418903,87.54451824044662,77.02702702702703,82.03125,9156,8840,8600,106,97,81.52435223933755,82.07223099062297,82.77986331696987,71.62162162162163,75.78125,7718,7434,7214,98,89,68.72050574303267,69.01866121994243,69.43882953123496,66.21621621621621,69.53125,8272,7954,7709,106,97,73.65328109696377,73.8464395135085,74.20348445471171,71.62162162162163,75.78125
37045,7497,6346,6290,1060,1051,7.654139483598272,8.545880578523526,8.825840489420218,5.1922605927014445,5.21122570408568,18575,15242,15048,3073,3044,18.96433785618753,20.52573460098575,21.11466576864792,15.052657359784472,15.093216977389925,80232,62026,60058,16091,15955,81.91368801494686,83.52770071911443,84.27064039961834,78.81949546901788,79.11047203490679,73925,57459,55813,14656,14531,75.47449130652292,77.37752161383285,78.31425043497782,71.79035023267205,72.0497818326061,66428,51113,49523,13596,13480,67.82035182292464,68.83164103530933,69.48840994555762,66.59808963997061,66.83855612852044,72735,55680,53768,15031,14904,74.25954853134859,74.98182014059091,75.44479991019813,73.62723487631644,73.8992463308211
37047,4812,3428,3369,1230,1221,8.669020681703538,9.780313837375179,10.268523880642507,7.250221043324491,7.325413966882649,11419,7881,7750,3111,3085,20.571809468905382,22.485021398002853,23.621567252887925,18.337754199823163,18.508519318454525,46157,29506,28037,14077,13881,83.15377963536787,84.18259629101283,85.45521046054436,82.97671676982021,83.27933765298776,42783,27474,26213,13023,12852,77.0753765223031,78.3851640513552,79.89576030967113,76.76392572944297,77.10583153347731,37971,24046,22844,11793,11631,68.40635584059956,68.60485021398003,69.62723642902861,69.51370468611849,69.78041756659468,41345,26078,24668,12847,12660,74.48475895366433,74.40228245363765,75.18668657990185,75.72649572649573,75.95392368610511
37049,8471,6997,6915,1324,1318,8.293599898177973,9.53594548551959,10.320125363778823,6.069496653525259,6.215808338049424,20103,16286,16047,3398,3375,19.682001977697063,22.195570698466778,23.948959032907993,15.577152287521775,15.916808149405773,83773,61530,56947,17541,17156,82.01862168221737,83.85689948892676,84.98917991194686,80.41166223526176,80.90926240332013,77852,57618,53586,16145,15799,76.22161955766161,78.52538330494038,79.97313633310948,74.01210231961126,74.50952650443313,69381,50621,46671,14821,14481,67.92801965948364,68.98943781942079,69.65301096933064,67.942605666086,68.2937181663837,75302,54533,50032,16217,15838,73.7250217840394,74.32095400340715,74.66905454816805,74.3421655817365,74.6934540652707
37051,16662,9932,9408,5852,5715,4.966185705897606,5.79534248653569,6.620363528890202,4.4587006377191445,4.57789633047365,40937,23163,21773,15306,14991,12.201461063637637,13.515658277852014,15.321553477309353,11.661803137547714,12.008266647441905,265046,139320,117474,102862,98535,78.99817888640841,81.29350737254856,82.66587852815132,78.37164473634085,78.9296614038882,242278,128669,109065,93453,89635,72.21207180731366,75.0786269029461,76.7485064071439,71.20282821202447,71.80047901697387,225616,118737,99657,87601,83920,67.24588610141605,69.28328441641041,70.12814287825371,66.74412757430532,67.2225826865002,248384,129388,108066,97010,92820,74.0319931805108,75.49816488601287,76.04551499926112,73.91294409862171,74.35176507341455
37053,1605,1472,1455,93,93,5.781075532183121,5.859172869482148,6.028339410009944,5.816135084427768,6.163021868787276,4551,4202,4150,255,255,16.39232071462018,16.725709509214663,17.19423268147166,15.947467166979362,16.898608349900595,22715,20689,20006,1322,1260,81.81752692432373,82.35083389722566,82.88863109048724,82.67667292057536,83.49900596421472,21104,19260,18654,1233,1179,76.01483989482405,76.66281893086017,77.28704010606563,77.11069418386491,78.13121272365805,19499,17788,17199,1140,1086,70.23376436264093,70.80364606137802,71.25870069605568,71.29455909943715,71.96819085487077,21110,19217,18551,1229,1167,76.03645139214062,76.4916610277435,76.8602916804773,76.86053783614759,77.33598409542743
37055,2836,2748,2710,54,50,7.663000891674998,7.913151150401705,8.420594723922568,5.304518664047151,5.470459518599562,8201,7944,7837,136,128,22.15947472236483,22.875572321248598,24.351365627815927,13.359528487229863,14.00437636761488,31390,29717,27982,799,746,84.81720662541544,85.57318512972614,86.9465245626573,78.48722986247544,81.61925601750546,29418,27896,26448,746,696,79.48877300116189,80.32942667089009,82.18003293664357,73.28094302554028,76.14879649890591,26582,25148,23738,692,646,71.82577210948689,72.41627552048838,73.75943821272101,67.97642436149313,70.67833698030634,28554,26969,25272,745,696,77.15420573374044,77.66003397932445,78.52592983873473,73.1827111984283,76.14879649890591
37057,12850,11701,11581,938,924,7.666652745377635,8.153268345027977,8.704181103486633,5.550295857988165,5.70969535932769,31089,28061,27694,2438,2397,18.54852663043154,19.5529324869524,20.81457486227086,14.426035502958579,14.811839584749428,137881,119565,112579,13507,13128,82.26348227123842,83.31300997122212,84.61341891455156,79.92307692307692,81.12216523512328,127674,110977,105066,12499,12161,76.17371382205013,77.32888309769847,78.96671201268687,73.9585798816568,75.14675894457147,114824,99276,93485,11561,11237,68.5070610766725,69.17561475267048,70.26253090920022,68.40828402366864,69.43706358524378,125031,107864,100998,12569,12204,74.59682952586078,75.15974162619415,75.90923781106494,74.37278106508876,75.41246987579558
37059,4050,3768,3732,244,241,9.452457638986136,9.773304974840483,10.383395470480218,8.827785817655572,9.160015203344736,9279,8613,8508,556,550,21.656630723988236,22.34009441303107,23.671470702798956,20.11577424023155,20.904599011782594,35618,32387,30652,2292,2225,83.13028053960696,84.00425377392747,85.28184296922821,82.92329956584659,84.56860509312048,32979,30069,28588,2132,2072,76.97101246324044,77.99190745447943,79.53925769294975,77.13458755426917,78.75332573166096,28929,26301,24856,1888,1831,67.51855482425431,68.21860247963895,69.15586222246954,68.3068017366136,69.59331052831624,31568,28619,26920,2048,1984,73.67782290062082,74.23094879908699,74.89844749874798,74.09551374819102,75.40858988977574
