GEOID,Geographic Area Name,IT_WholeNum,IT_WhiteNum,IT_NHWhiteNum,IT_BlackNum,IT_WholeRate,IT_WhiteRate,IT_NHWhiteRate,IT_BlackRate
01101,"Montgomery, Alabama",181489,68805,66289,100846,82.5,87.5,89.0,79.2
01103,"Morgan, Alabama",93303,77650,74196,10346,79.5,82.6,83.4,70.8
01105,"Perry, Alabama",5465,1427,1427,4038,64.4,65.4,65.4,64.5
01107,"Pickens, Alabama",13286,8127,8095,4953,72.2,77.8,78.6,64.7
01109,"Pike, Alabama",23028,14605,14121,7132,73.1,80.2,80.3,61.1
01111,"Randolph, Alabama",16923,13000,12804,3538,76.4,75.7,76.3,80.0
01113,"Russell, Alabama",43885,22979,21828,17809,76.5,81.5,82.8,71.0
01115,"St. Clair, Alabama",70023,62371,61242,5116,81.7,82.3,82.1,70.9
01117,"Shelby, Alabama",192143,156144,152060,21466,91.3,92.3,92.5,86.1
01119,"Sumter, Alabama",8229,2361,2361,5612,69.1,81.3,82.6,64.2
01121,"Talladega, Alabama",60743,40118,39222,18657,79.0,80.7,80.4,75.8
01123,"Tallapoosa, Alabama",32005,23011,22708,7983,80.2,82.1,82.3,73.6
01125,"Tuscaloosa, Alabama",163251,108190,104510,48879,82.8,86.5,87.2,75.6
01127,"Walker, Alabama",49238,45040,44384,2665,77.9,78.5,78.8,71.4
01129,"Washington, Alabama",10875,7153,7018,2330,66.3,65.8,66.0,60.3
01131,"Wilcox, Alabama",6696,2040,1996,4309,64.2,72.3,71.9,59.4
01133,"Winston, Alabama",16962,16245,15971,106,72.4,72.1,72.6,88.3
02013,"Aleutians East Borough, Alaska",1489,259,249,0,64.1,74.4,75.5,0.0
02016,"Aleutians West Census Area, Alaska",3549,926,735,29,80.0,79.4,78.4,52.7
02020,"Anchorage Municipality, Alaska",264576,168758,156427,13710,92.4,94.0,94.2,87.8
02050,"Bethel Census Area, Alaska",13047,1474,1277,99,76.0,87.9,89.9,88.4
02060,"Bristol Bay Borough, Alaska",640,357,343,0,81.3,90.2,89.8,
02068,"Denali Borough, Alaska",1293,1090,1090,0,91.0,91.9,91.9,0.0
02070,"Dillingham Census Area, Alaska",3692,501,411,26,80.8,93.1,91.7,100.0
02090,"Fairbanks North Star Borough, Alaska",83657,63954,59056,3085,88.2,88.8,88.2,81.6
02100,"Haines Borough, Alaska",2191,1865,1787,0,88.6,91.4,92.3,
02105,"Hoonah-Angoon Census Area, Alaska",1407,683,659,11,70.9,72.7,74.0,100.0
02110,"Juneau City and Borough, Alaska",29369,20431,19556,282,92.8,94.4,95.0,96.6
02122,"Kenai Peninsula Borough, Alaska",47603,39835,38654,241,83.7,84.3,84.4,87.6
02130,"Ketchikan Gateway Borough, Alaska",12032,8269,7956,104,89.0,91.7,91.8,100.0
02150,"Kodiak Island Borough, Alaska",11693,6666,5965,26,89.2,93.1,92.8,70.3
02158,"Kusilvak Census Area, Alaska",5505,54,52,0,69.4,75.0,74.3,0.0
02164,"Lake and Peninsula Borough, Alaska",943,192,191,7,73.9,86.1,86.0,100.0
02170,"Matanuska-Susitna Borough, Alaska",94052,78476,74870,1173,91.0,90.9,90.7,98.4
02180,"Nome Census Area, Alaska",7297,1213,1127,57,77.7,93.4,93.3,67.1
02185,"North Slope Borough, Alaska",5019,437,428,97,75.4,92.4,92.4,87.4
02188,"Northwest Arctic Borough, Alaska",5939,592,572,64,81.4,94.6,94.4,100.0
02195,"Petersburg Borough, Alaska",2636,2029,1967,14,82.9,83.1,93.6,63.6
02198,"Prince of Wales-Hyder Census Area, Alaska",4383,2125,2007,24,69.6,71.2,70.7,92.3
02220,"Sitka City and Borough, Alaska",7447,4948,4746,30,88.9,91.6,91.8,66.7
02230,"Skagway Municipality, Alaska",827,731,709,7,87.8,88.5,89.1,70.0
02240,"Southeast Fairbanks Census Area, Alaska",4748,3913,3746,25,71.9,77.6,77.1,62.5
02261,"Valdez-Cordova Census Area, Alaska",7560,5684,5470,16,84.0,87.6,87.4,100.0
02275,"Wrangell City and Borough, Alaska",2009,1293,1277,1,82.0,84.5,84.9,100.0
02282,"Yakutat City and Borough, Alaska",457,205,193,0,78.7,84.0,83.2,0.0
02290,"Yukon-Koyukuk Census Area, Alaska",2493,641,615,1,49.9,67.8,68.5,33.3
04001,"Apache, Arizona",27335,12631,10421,147,38.9,80.9,83.6,55.9
04003,"Cochise, Arizona",99499,85823,56411,3542,84.8,85.0,86.1,88.2
04005,"Coconino, Arizona",100537,71554,61137,708,79.3,89.9,90.6,72.8
04007,"Gila, Arizona",35812,29229,25189,185,68.1,72.2,76.8,59.3
04009,"Graham, Arizona",27263,23331,15746,217,79.8,84.9,87.4,55.4
04011,"Greenlee, Arizona",8319,7574,3852,207,88.2,87.6,87.8,100.0
04012,"La Paz, Arizona",14189,10704,7979,101,68.9,67.4,67.5,55.2
04013,"Maricopa, Arizona",3764985,2939418,2171115,201286,88.1,88.5,92.0,84.3
04015,"Mohave, Arizona",171965,155478,133697,1569,84.2,84.3,84.4,80.5
04017,"Navajo, Arizona",65791,43007,38362,463,61.8,84.9,86.3,65.1
04019,"Pima, Arizona",887382,686462,467047,28809,89.0,90.0,90.5,85.8
04021,"Pinal, Arizona",353722,288550,212747,14641,87.1,88.2,89.6,91.1
04023,"Santa Cruz, Arizona",36329,31494,5593,116,78.9,79.7,83.2,47.0
04025,"Yavapai, Arizona",190770,175327,155276,1192,85.6,85.9,86.3,92.2
04027,"Yuma, Arizona",168170,128342,53062,3117,82.5,82.0,84.8,77.8
05001,"Arkansas, Arkansas",13073,9766,9349,3005,74.1,76.7,76.0,65.8
05003,"Ashley, Arkansas",13329,10533,10171,2523,66.3,72.4,74.2,49.4
05005,"Baxter, Arkansas",32684,31599,31004,45,79.7,79.7,79.8,100.0
05007,"Benton, Arkansas",185090,161111,141311,2748,70.4,70.0,73.4,62.9
05009,"Boone, Arkansas",31326,29989,29236,96,85.1,84.7,84.6,97.0
05011,"Bradley, Arkansas",7793,5527,4778,2006,73.0,78.7,80.9,64.6
05013,"Calhoun, Arkansas",3473,2766,2597,634,68.7,71.7,70.9,56.9
05015,"Carroll, Arkansas",20600,18765,16623,164,74.4,73.5,75.4,67.8
05017,"Chicot, Arkansas",6846,3254,2842,3463,69.2,79.1,78.5,62.7
05019,"Clark, Arkansas",14229,10421,10185,3176,71.9,75.3,75.3,64.9
05021,"Clay, Arkansas",11059,10576,10500,54,74.9,74.5,74.3,100.0
05023,"Cleburne, Arkansas",20018,19447,18952,38,80.8,81.0,80.8,51.4
05025,"Cleveland, Arkansas",5583,5003,4990,513,69.4,72.5,73.3,50.2
05027,"Columbia, Arkansas",15253,10426,10143,4429,69.4,77.6,77.2,56.5
05029,"Conway, Arkansas",14811,12418,11876,1696,71.7,70.6,70.5,78.7
05031,"Craighead, Arkansas",88649,69964,67768,12716,85.6,85.8,86.1,84.7
05033,"Crawford, Arkansas",48538,42703,40807,638,78.1,78.1,78.0,66.9
05035,"Crittenden, Arkansas",39064,18155,17507,17331,81.4,87.1,87.0,75.3
05037,"Cross, Arkansas",12500,9306,9157,2267,75.3,76.3,76.0,73.2
05039,"Dallas, Arkansas",4375,2425,2421,1827,66.8,70.3,70.3,61.9
05041,"Desha, Arkansas",6984,3909,3542,2825,60.1,69.4,67.9,51.8
05043,"Drew, Arkansas",13283,9413,9027,3536,76.3,77.7,77.0,73.3
05045,"Faulkner, Arkansas",100086,83024,81091,11069,84.4,84.9,85.0,84.4
05047,"Franklin, Arkansas",11566,11040,10766,48,66.6,67.3,67.0,60.0
05049,"Fulton, Arkansas",7259,6931,6879,55,60.3,60.0,60.2,100.0
05051,"Garland, Arkansas",79562,69720,67027,5460,82.5,83.8,84.5,71.2
05053,"Grant, Arkansas",14323,13609,13260,372,79.8,79.8,79.6,84.0
05055,"Greene, Arkansas",36378,34531,33842,526,82.2,82.2,82.1,70.2
05057,"Hempstead, Arkansas",16732,9734,9269,4604,77.9,79.2,79.3,71.2
05059,"Hot Spring, Arkansas",22392,19206,18747,2335,71.2,71.3,71.3,72.0
05061,"Howard, Arkansas",9212,6345,6130,1683,70.2,71.9,73.0,61.4
05063,"Independence, Arkansas",23590,21661,21237,235,64.9,65.2,65.7,41.1
05065,"Izard, Arkansas",7039,6659,6553,0,55.8,55.2,54.9,
05067,"Jackson, Arkansas",10308,8016,7956,968,71.8,71.3,71.4,65.7
05069,"Jefferson, Arkansas",40882,17452,17094,21782,64.7,70.9,70.9,60.3
05071,"Johnson, Arkansas",17585,15933,14538,250,68.8,68.0,71.5,70.4
05073,"Lafayette, Arkansas",4237,2924,2924,1182,63.5,73.3,75.0,49.1
05075,"Lawrence, Arkansas",12315,11909,11698,79,77.0,76.6,76.3,88.8
05077,"Lee, Arkansas",4803,2163,2093,2564,63.4,70.0,71.4,58.6
05079,"Lincoln, Arkansas",4899,3987,3904,734,58.6,61.6,61.5,44.9
05081,"Little River, Arkansas",9157,6867,6749,1817,75.1,76.3,76.1,67.8
05083,"Logan, Arkansas",15843,14588,14374,111,75.2,75.3,75.3,48.5
05085,"Lonoke, Arkansas",60268,54184,52367,2705,83.9,84.9,84.7,67.6
05087,"Madison, Arkansas",11265,10456,9989,33,69.8,69.2,69.3,100.0
05089,"Marion, Arkansas",13130,12674,12406,67,80.6,81.0,80.9,100.0
05091,"Miller, Arkansas",33422,24202,23644,7337,79.2,82.2,81.9,70.4
05093,"Mississippi, Arkansas",32204,20005,19301,10312,77.9,80.6,80.5,73.4
05095,"Monroe, Arkansas",4573,2583,2554,1838,65.6,67.9,67.6,61.4
05097,"Montgomery, Arkansas",5939,5454,5349,16,67.4,67.1,66.7,100.0
05099,"Nevada, Arkansas",4986,3611,3609,1224,61.0,70.9,70.9,42.7
05101,"Newton, Arkansas",5653,5319,5298,0,73.0,73.0,72.9,
05103,"Ouachita, Arkansas",17018,10534,10161,6281,72.6,79.0,78.8,64.2
05105,"Perry, Arkansas",7509,7338,7284,51,73.7,74.7,74.6,100.0
05107,"Phillips, Arkansas",12720,5155,4873,7471,69.2,78.5,77.7,63.9
05109,"Pike, Arkansas",7751,7254,6919,200,73.3,75.2,74.6,49.4
05111,"Poinsett, Arkansas",18706,16481,16204,797,79.5,79.2,79.3,75.7
05113,"Polk, Arkansas",14484,13279,12537,49,72.5,72.6,71.7,60.5
05115,"Pope, Arkansas",47786,43440,40602,1119,79.2,78.5,79.7,79.2
05117,"Prairie, Arkansas",5151,4725,4659,358,64.0,68.5,68.4,35.6
05119,"Pulaski, Arkansas",312573,184432,174583,104964,80.9,85.5,86.6,73.7
05121,"Randolph, Arkansas",12767,12140,11988,150,73.6,73.2,73.3,100.0
05123,"St. Francis, Arkansas",13964,5946,5748,7278,61.8,64.1,63.3,59.5
05125,"Saline, Arkansas",103974,91904,88100,7411,88.0,87.9,88.1,89.7
05127,"Scott, Arkansas",6905,6235,5830,9,67.0,67.9,67.1,42.9
05129,"Searcy, Arkansas",5179,4852,4843,37,66.2,66.5,66.4,100.0
05131,"Sebastian, Arkansas",101867,75451,71226,6085,81.0,81.8,81.6,72.4
05133,"Sevier, Arkansas",13404,8442,7676,488,79.0,79.3,79.3,60.1
05135,"Sharp, Arkansas",10620,10038,9867,21,62.7,62.3,62.3,17.8
05137,"Stone, Arkansas",6968,6794,6642,0,56.5,57.0,56.8,
05139,"Union, Arkansas",26148,19148,18212,5972,67.1,77.1,77.4,46.8
05141,"Van Buren, Arkansas",11182,10623,10490,44,68.0,67.9,68.1,57.1
05143,"Washington, Arkansas",183575,143198,133143,6263,81.8,82.8,84.0,83.5
05145,"White, Arkansas",61945,56237,54332,2538,82.7,82.4,82.4,79.8
05147,"Woodruff, Arkansas",3828,2817,2787,898,59.6,63.1,62.8,49.3
05149,"Yell, Arkansas",15828,12649,11985,379,74.9,76.3,75.5,79.3
06001,"Alameda, California",1484951,608329,477743,141922,91.4,92.7,93.8,83.1
06003,"Alpine, California",860,520,485,0,85.7,88.7,88.0,
06005,"Amador, California",30359,27608,25201,26,87.4,87.5,87.6,53.1
06007,"Butte, California",195694,160040,141343,2606,89.1,89.2,89.2,82.8
06009,"Calaveras, California",38852,35227,31538,212,86.3,86.2,86.2,100.0
06011,"Colusa, California",18391,16211,6494,245,86.5,86.0,86.6,87.2
06013,"Contra Costa, California",1061771,597273,471149,86702,93.8,94.4,95.0,88.8
06015,"Del Norte, California",20612,15598,14432,466,84.0,85.4,87.4,100.0
06017,"El Dorado, California",168266,147822,131216,1104,90.1,90.1,89.9,86.3
06019,"Fresno, California",809793,528748,252358,34806,83.7,83.9,88.9,77.3
06021,"Glenn, California",21299,17198,11343,143,77.0,76.2,79.4,94.1
06023,"Humboldt, California",114642,93418,87631,773,87.0,88.2,88.6,70.7
06025,"Imperial, California",143775,98070,15681,1777,84.2,84.1,85.3,71.5
06027,"Inyo, California",14547,11621,9559,82,83.9,84.2,87.8,89.1
06029,"Kern, California",708860,523890,260787,33468,82.7,81.8,88.2,77.7
06031,"Kings, California",112306,78118,39942,5344,82.5,81.0,89.4,83.2
06033,"Lake, California",51153,39685,36368,1049,80.9,81.7,81.5,75.1
06035,"Lassen, California",17548,15637,15106,304,83.8,83.4,84.5,95.9
06037,"Los Angeles, California",8600945,4421948,2345685,641417,86.9,87.1,91.1,81.2
06039,"Madera, California",122429,87120,44394,2925,83.2,83.0,87.8,83.5
06041,"Marin, California",235368,188346,172878,4096,93.2,94.8,95.2,88.9
06043,"Mariposa, California",12641,11324,10265,16,77.8,78.2,77.7,8.1
06045,"Mendocino, California",72131,60966,47984,334,84.9,85.1,86.0,90.0
06047,"Merced, California",232394,128681,65702,6124,87.6,87.2,89.2,79.4
06049,"Modoc, California",6645,6023,5226,88,78.9,78.5,77.8,84.6
06051,"Mono, California",11608,9893,8142,52,83.0,84.3,88.7,100.0
06053,"Monterey, California",354567,189880,111978,7035,85.3,86.1,90.7,86.5
06055,"Napa, California",123882,91725,66024,2181,91.4,91.5,92.4,92.2
06057,"Nevada, California",87089,80341,74133,426,88.9,88.5,88.5,96.2
06059,"Orange, California",2888707,1771277,1191683,48788,92.5,93.2,94.2,91.3
06061,"Placer, California",352586,290455,257445,6047,92.4,92.6,92.8,94.9
06063,"Plumas, California",15495,14186,12999,135,84.8,85.2,84.8,100.0
06065,"Riverside, California",2125473,1280207,765675,135771,89.5,89.9,91.2,89.2
06067,"Sacramento, California",1362606,782068,618074,124410,90.8,90.8,92.0,86.2
06069,"San Benito, California",55676,45171,19093,453,92.6,92.1,92.7,96.6
06071,"San Bernardino, California",1822543,1127934,536190,141906,87.0,87.6,90.1,83.9
06073,"San Diego, California",2978573,2104727,1378339,136995,92.3,92.2,94.2,89.1
06075,"San Francisco, California",780963,372103,326873,33554,91.4,93.7,94.2,80.0
06077,"San Joaquin, California",631397,348909,203134,40312,87.0,85.6,88.4,82.0
06079,"San Luis Obispo, California",241901,210717,171638,2681,91.0,91.2,92.4,86.1
06081,"San Mateo, California",706581,357617,281170,14276,93.3,93.2,94.7,84.7
06083,"Santa Barbara, California",382898,302337,176005,6920,90.2,90.3,92.8,86.3
06085,"Santa Clara, California",1771102,777634,559756,40912,93.7,92.8,94.4,90.4
06087,"Santa Cruz, California",233356,179480,141684,2129,89.4,90.9,93.3,89.3
06089,"Shasta, California",149543,129607,119827,1641,85.0,84.9,85.1,90.3
06091,"Sierra, California",2432,2358,2156,0,80.9,80.4,81.8,
06093,"Siskiyou, California",36252,31247,28404,416,84.5,85.6,86.3,67.2
06095,"Solano, California",400425,212560,154230,51985,92.9,92.8,93.5,90.2
06097,"Sonoma, California",449635,338361,287645,7184,91.5,92.0,92.5,93.8
06099,"Stanislaus, California",477455,365172,201194,13624,88.7,88.7,89.7,84.6
06101,"Sutter, California",82153,56485,38858,1670,86.4,86.0,88.6,94.4
06103,"Tehama, California",50560,43309,35040,378,80.2,79.9,81.2,83.1
06105,"Trinity, California",9062,7804,7520,98,73.0,72.8,72.8,100.0
06107,"Tulare, California",363411,266324,111561,5889,79.6,79.1,86.3,86.5
06109,"Tuolumne, California",43228,39054,35836,231,85.6,85.7,85.2,93.9
06111,"Ventura, California",748490,596841,354831,13571,89.7,89.1,93.7,93.1
06113,"Yolo, California",188911,134023,91341,3972,90.4,91.1,92.4,73.4
06115,"Yuba, California",65404,50372,36461,2153,87.3,87.9,87.6,91.0
08001,"Adams, Colorado",438136,357411,230103,13651,87.6,87.7,92.1,82.2
08003,"Alamosa, Colorado",12237,10751,6322,49,81.5,82.2,87.1,40.8
08005,"Arapahoe, Colorado",589194,425550,361015,60373,92.3,93.2,93.8,87.4
08007,"Archuleta, Colorado",11291,9646,8820,230,86.3,87.9,88.5,100.0
08009,"Baca, Colorado",2729,2597,2326,34,78.7,79.3,79.2,100.0
08011,"Bent, Colorado",3087,2883,2116,18,78.4,78.4,80.5,100.0
08013,"Boulder, Colorado",290053,260062,229200,2232,93.3,93.8,94.8,83.3
08014,"Broomfield, Colorado",64421,55396,49345,844,95.3,95.0,95.1,97.0
08015,"Chaffee, Colorado",15602,14981,13941,50,85.9,86.5,87.0,100.0
08017,"Cheyenne, Colorado",1771,1647,1335,0,89.3,88.6,86.3,
08019,"Clear Creek, Colorado",8209,7851,7418,70,87.6,88.8,88.9,70.0
08021,"Conejos, Colorado",6032,5372,2899,40,74.8,75.1,80.9,100.0
08023,"Costilla, Colorado",2866,2497,1066,14,76.5,75.4,85.3,100.0
08025,"Crowley, Colorado",4040,3691,2709,0,84.1,83.8,85.2,
08027,"Custer, Colorado",4270,3938,3568,138,89.6,88.8,87.8,100.0
08029,"Delta, Colorado",23099,21836,19426,196,79.1,78.7,80.5,100.0
08031,"Denver, Colorado",613736,472373,345940,52232,88.8,89.8,92.6,82.5
08033,"Dolores, Colorado",1358,1296,1174,0,73.1,72.2,70.4,
08035,"Douglas, Colorado",325895,289352,267596,4831,97.2,97.1,97.1,100.0
08037,"Eagle, Colorado",49138,43783,34747,272,90.0,90.3,94.6,42.8
08039,"Elbert, Colorado",24113,22612,21362,91,94.0,94.2,94.0,100.0
08041,"El Paso, Colorado",635725,506241,442874,39550,93.3,93.4,93.9,91.9
08043,"Fremont, Colorado",31170,29877,28012,146,86.1,85.9,86.2,81.6
08045,"Garfield, Colorado",51837,44188,36041,213,89.2,88.4,91.1,89.9
08047,"Gilpin, Colorado",5528,5169,4781,16,93.7,94.8,94.8,100.0
08049,"Grand, Colorado",14011,13403,12367,144,93.4,94.0,94.1,100.0
08051,"Gunnison, Colorado",14170,13708,12587,18,88.9,89.5,90.4,100.0
08053,"Hinsdale, Colorado",678,648,624,0,79.2,80.4,80.9,
08055,"Huerfano, Colorado",4658,4267,3121,0,71.7,71.3,78.4,0.0
08057,"Jackson, Colorado",1060,1060,863,0,84.9,86.7,84.2,
08059,"Jefferson, Colorado",526236,476811,414704,5337,93.0,93.0,93.7,85.5
08061,"Kiowa, Colorado",1316,1270,1221,0,90.5,90.5,91.3,
08063,"Kit Carson, Colorado",5990,5626,4863,7,86.5,86.3,88.5,100.0
08065,"Lake, Colorado",6293,5494,4180,0,82.7,84.5,86.3,
08067,"La Plata, Colorado",42849,38296,34892,105,79.7,80.3,82.0,59.3
08069,"Larimer, Colorado",308206,281592,257113,2908,91.9,91.8,92.6,95.0
08071,"Las Animas, Colorado",10267,8827,5668,11,76.6,77.4,80.9,37.9
08073,"Lincoln, Colorado",2992,2879,2599,8,85.5,85.7,84.5,100.0
08075,"Logan, Colorado",18836,17220,14524,68,88.2,87.9,88.1,95.8
08077,"Mesa, Colorado",133019,124995,108126,820,90.0,89.8,89.7,99.0
08079,"Mineral, Colorado",715,612,606,8,88.5,86.8,86.7,100.0
08081,"Moffat, Colorado",10793,10291,8819,146,83.1,83.9,84.3,100.0
08083,"Montezuma, Colorado",18842,16526,14922,37,73.2,79.3,79.9,100.0
08085,"Montrose, Colorado",33000,30879,26108,140,80.1,79.6,83.4,100.0
08087,"Morgan, Colorado",24190,21514,14295,716,86.1,86.2,87.6,70.0
08089,"Otero, Colorado",13386,12454,7636,13,75.1,77.4,81.1,16.9
08091,"Ouray, Colorado",4278,4169,4085,15,89.2,89.0,89.0,100.0
08093,"Park, Colorado",15583,14698,13823,40,87.9,87.8,87.4,81.6
08095,"Phillips, Colorado",3459,3315,2709,9,82.2,81.5,87.4,100.0
08097,"Pitkin, Colorado",16534,15071,14216,161,92.9,92.9,93.4,100.0
08099,"Prowers, Colorado",9757,9306,5755,40,83.7,83.9,83.8,100.0
08101,"Pueblo, Colorado",132554,108696,71407,2436,81.9,83.5,85.2,79.5
08103,"Rio Blanco, Colorado",5204,4831,4450,13,86.2,86.6,86.8,100.0
08105,"Rio Grande, Colorado",8306,7626,4723,44,74.8,74.6,81.8,44.0
08107,"Routt, Colorado",23310,22338,21006,187,94.4,94.2,94.4,100.0
08109,"Saguache, Colorado",4608,4133,2851,33,70.1,69.7,74.0,100.0
08111,"San Juan, Colorado",498,488,467,0,84.6,85.2,89.3,
08113,"San Miguel, Colorado",6962,6607,6151,0,86.7,86.9,89.1,
08115,"Sedgwick, Colorado",1823,1705,1547,17,80.0,79.7,80.3,100.0
08117,"Summit, Colorado",25956,23541,21825,276,85.8,85.2,87.6,90.5
08119,"Teller, Colorado",22469,21394,20201,192,92.1,92.5,93.1,92.8
08121,"Washington, Colorado",3977,3836,3591,32,87.1,87.5,88.1,100.0
08123,"Weld, Colorado",266104,240622,180826,2724,89.1,89.1,92.3,83.9
08125,"Yuma, Colorado",8180,7872,5926,110,82.8,83.1,80.3,100.0
09001,"Fairfield, Connecticut",851781,628827,533891,91856,92.0,93.0,93.5,86.8
09003,"Hartford, Connecticut",766149,548649,479375,97775,88.2,89.0,90.3,83.5
09005,"Litchfield, Connecticut",162379,150787,143503,2384,90.7,90.6,90.5,81.6
09007,"Middlesex, Connecticut",141255,126401,120798,6716,90.0,90.8,91.1,79.3
09009,"New Haven, Connecticut",728394,536853,465750,94905,87.9,88.2,89.4,85.2
09011,"New London, Connecticut",230182,187897,176867,11737,90.1,90.6,90.9,85.0
09013,"Tolland, Connecticut",125126,112253,107933,2676,92.0,92.5,92.4,75.2
09015,"Windham, Connecticut",98063,88941,82644,1651,88.2,89.0,89.2,87.3
10001,"Kent, Delaware",150866,101780,94968,35902,87.9,88.1,88.4,85.4
10003,"New Castle, Delaware",481966,316737,285084,113298,89.4,91.4,92.2,84.0
10005,"Sussex, Delaware",184975,155500,145109,18217,83.6,85.4,87.3,69.9
11001,"District of Columbia, District of Columbia",549685,258127,230191,223320,84.1,96.3,96.9,73.4
12001,"Alachua, Florida",218574,153821,136990,39101,87.6,89.8,89.8,77.7
12003,"Baker, Florida",21391,18443,18318,2211,84.4,84.1,84.7,88.0
12005,"Bay, Florida",159585,130743,123118,15602,88.7,89.5,89.7,80.0
12007,"Bradford, Florida",18186,15864,15275,1849,77.6,82.0,82.2,52.3
12009,"Brevard, Florida",523754,436486,394118,44934,90.4,91.3,91.4,81.1
12011,"Broward, Florida",1662790,1032832,617518,440695,87.1,89.0,89.3,80.9
12013,"Calhoun, Florida",9203,7992,7819,697,74.6,75.6,75.8,68.6
12015,"Charlotte, Florida",157695,142516,133393,7781,88.8,88.9,89.0,85.5
12017,"Citrus, Florida",122199,114128,108277,3041,85.8,86.1,86.0,81.7
12019,"Clay, Florida",193869,152894,140275,21535,92.3,91.8,91.8,93.6
12021,"Collier, Florida",314294,281751,205977,18131,85.6,86.3,89.2,73.1
12023,"Columbia, Florida",54744,44779,42261,7369,84.1,86.8,86.4,71.5
12027,"DeSoto, Florida",19423,17444,13222,1266,58.1,59.8,69.6,40.1
12029,"Dixie, Florida",9560,8812,8661,478,63.7,65.1,65.1,55.6
12031,"Duval, Florida",791703,487340,433989,215779,86.5,89.2,89.8,79.7
12033,"Escambia, Florida",255482,181090,171705,49439,86.4,89.8,89.7,75.9
12035,"Flagler, Florida",84654,71236,65157,7357,77.5,79.2,79.8,67.5
12037,"Franklin, Florida",8386,7279,7069,663,82.3,81.9,81.7,80.0
12039,"Gadsden, Florida",26789,12517,10461,13505,63.6,77.3,80.5,55.9
12041,"Gilchrist, Florida",11522,11065,10708,239,69.4,69.7,70.8,70.1
12043,"Glades, Florida",7977,6823,5579,648,65.9,68.7,73.5,49.7
12045,"Gulf, Florida",10637,9204,9083,1148,81.0,82.1,82.7,71.4
12047,"Hamilton, Florida",7619,5572,5321,1887,69.3,75.5,78.9,59.8
12049,"Hardee, Florida",15780,12478,8446,702,63.3,61.2,71.1,49.9
12051,"Hendry, Florida",27640,22884,9808,2544,71.4,75.5,77.8,56.3
12053,"Hernando, Florida",161986,143571,124856,8168,87.9,87.8,87.3,85.1
12055,"Highlands, Florida",79454,64626,55161,6958,78.2,78.8,80.8,71.8
12057,"Hillsborough, Florida",1254165,901071,630152,194207,89.5,91.2,92.3,82.8
12059,"Holmes, Florida",13630,12541,12281,431,77.4,76.9,76.6,76.4
12061,"Indian River, Florida",128196,113745,100917,8371,84.1,86.2,87.7,63.3
12063,"Jackson, Florida",30844,23053,22483,6743,76.6,78.4,79.2,71.6
12065,"Jefferson, Florida",9554,6655,6482,2661,79.1,83.6,84.0,69.0
12067,"Lafayette, Florida",5897,5255,4314,495,82.9,85.1,82.6,65.8
12069,"Lake, Florida",303346,252206,214386,30118,88.7,89.2,89.7,82.2
12071,"Lee, Florida",634966,541061,435825,48690,87.3,88.0,89.1,79.4
12073,"Leon, Florida",246814,156595,145031,70453,89.7,92.4,92.6,83.4
12075,"Levy, Florida",29048,26171,24133,1789,72.6,74.5,75.4,51.7
12077,"Liberty, Florida",5078,4411,4286,484,73.6,73.8,73.6,72.0
12079,"Madison, Florida",10503,7044,6592,3115,64.3,73.0,72.0,50.7
12081,"Manatee, Florida",321359,277243,235990,24590,84.6,85.3,87.1,75.6
12083,"Marion, Florida",291724,243009,209483,32940,84.8,85.8,86.0,77.0
12085,"Martin, Florida",137544,122683,109892,6288,88.6,89.0,89.7,83.1
12086,"Miami-Dade, Florida",2161019,1669920,306000,319984,81.4,83.5,88.9,70.6
12087,"Monroe, Florida",64267,57254,44094,4083,87.0,87.7,89.7,79.3
12089,"Nassau, Florida",73240,67173,64962,3485,89.1,90.2,90.5,72.3
12091,"Okaloosa, Florida",171307,136195,127864,14520,86.6,87.5,87.1,79.4
12093,"Okeechobee, Florida",23974,20693,17435,1112,63.0,61.6,68.8,55.7
12095,"Orange, Florida",1175252,755301,482750,232622,89.2,90.7,92.8,84.0
12097,"Osceola, Florida",297550,215600,97582,32005,85.0,84.6,88.4,80.0
12099,"Palm Beach, Florida",1260929,948187,714567,213446,87.3,89.1,90.6,80.0
12101,"Pasco, Florida",445422,386244,331298,23805,86.1,85.8,85.9,81.5
12103,"Pinellas, Florida",812903,674147,615690,69094,85.9,87.3,87.8,72.2
12105,"Polk, Florida",472720,372084,301674,57502,70.2,71.6,76.1,56.8
12107,"Putnam, Florida",55630,46011,41776,7393,77.4,79.2,80.8,65.3
12109,"St. Johns, Florida",216785,193785,180557,9149,89.5,90.4,90.1,71.4
12111,"St. Lucie, Florida",271948,203223,161080,50149,87.7,89.6,90.6,80.8
12113,"Santa Rosa, Florida",154001,134790,130077,7368,91.4,92.0,91.8,90.9
12115,"Sarasota, Florida",365206,333540,305211,14355,88.3,88.5,88.7,78.8
12117,"Seminole, Florida",422075,322745,258486,48419,92.3,93.1,93.8,89.1
12119,"Sumter, Florida",100665,94362,91515,3117,87.1,88.1,88.4,65.3
12121,"Suwannee, Florida",35309,29709,27248,4434,83.2,84.1,84.4,85.3
12123,"Taylor, Florida",13171,11096,10775,1571,72.9,74.5,74.0,60.3
12125,"Union, Florida",7163,6292,6002,672,74.9,76.8,76.2,62.5
12127,"Volusia, Florida",440100,366540,323107,39636,83.6,85.1,85.3,71.8
