GEOID,date,state,county,percent_new_test_results_reported_positive_7_day_rolling_average
42047,2021-05-18,PA,Elk County,4.93
42049,2021-05-18,PA,Erie County,5.68
42051,2021-05-18,PA,Fayette County,8.81
42053,2021-05-18,PA,Forest County,10.36
42055,2021-05-18,PA,Franklin County,4.23
42057,2021-05-18,PA,Fulton County,2.93
42059,2021-05-18,PA,Greene County,6.97
42061,2021-05-18,PA,Huntingdon County,3.26
42063,2021-05-18,PA,Indiana County,7.95
42065,2021-05-18,PA,Jefferson County,5.76
42067,2021-05-18,PA,Juniata County,5.5
42069,2021-05-18,PA,Lackawanna County,5.2
42071,2021-05-18,PA,Lancaster County,4.42
42073,2021-05-18,PA,Lawrence County,7.41
42075,2021-05-18,PA,Lebanon County,6.77
42077,2021-05-18,PA,Lehigh County,4.73
42079,2021-05-18,PA,Luzerne County,6.78
42081,2021-05-18,PA,Lycoming County,5.6
42083,2021-05-18,PA,McKean County,13.51
42085,2021-05-18,PA,Mercer County,6.47
42087,2021-05-18,PA,Mifflin County,7.9
42089,2021-05-18,PA,Monroe County,8.47
42091,2021-05-18,PA,Montgomery County,3.41
42093,2021-05-18,PA,Montour County,4.8100000000000005
42095,2021-05-18,PA,Northampton County,4.61
42097,2021-05-18,PA,Northumberland County,6.9
42099,2021-05-18,PA,Perry County,5.25
42101,2021-05-18,PA,Philadelphia County,4.23
42103,2021-05-18,PA,Pike County,6.8100000000000005
42105,2021-05-18,PA,Potter County,34.86
42107,2021-05-18,PA,Schuylkill County,7.34
42109,2021-05-18,PA,Snyder County,3.79
42111,2021-05-18,PA,Somerset County,5.78
42113,2021-05-18,PA,Sullivan County,0.56
42115,2021-05-18,PA,Susquehanna County,7.45
42117,2021-05-18,PA,Tioga County,7.0
42119,2021-05-18,PA,Union County,4.35
42121,2021-05-18,PA,Venango County,11.98
42123,2021-05-18,PA,Warren County,0.98
42125,2021-05-18,PA,Washington County,4.13
42127,2021-05-18,PA,Wayne County,7.59
42129,2021-05-18,PA,Westmoreland County,5.41
42131,2021-05-18,PA,Wyoming County,15.86
42133,2021-05-18,PA,York County,6.03
45001,2021-05-18,SC,Abbeville County,0.0
45003,2021-05-18,SC,Aiken County,0.0
45005,2021-05-18,SC,Allendale County,0.0
45007,2021-05-18,SC,Anderson County,0.0
45009,2021-05-18,SC,Bamberg County,0.0
45011,2021-05-18,SC,Barnwell County,0.0
45013,2021-05-18,SC,Beaufort County,0.0
45015,2021-05-18,SC,Berkeley County,0.0
45017,2021-05-18,SC,Calhoun County,0.0
45019,2021-05-18,SC,Charleston County,0.0
45021,2021-05-18,SC,Cherokee County,0.0
45023,2021-05-18,SC,Chester County,0.0
45025,2021-05-18,SC,Chesterfield County,0.0
45027,2021-05-18,SC,Clarendon County,0.0
45029,2021-05-18,SC,Colleton County,0.0
45031,2021-05-18,SC,Darlington County,0.0
45033,2021-05-18,SC,Dillon County,0.0
45035,2021-05-18,SC,Dorchester County,0.0
45037,2021-05-18,SC,Edgefield County,0.0
45039,2021-05-18,SC,Fairfield County,0.0
45041,2021-05-18,SC,Florence County,0.0
45043,2021-05-18,SC,Georgetown County,0.0
45045,2021-05-18,SC,Greenville County,0.0
45047,2021-05-18,SC,Greenwood County,0.0
45049,2021-05-18,SC,Hampton County,0.0
45051,2021-05-18,SC,Horry County,0.0
45053,2021-05-18,SC,Jasper County,0.0
45055,2021-05-18,SC,Kershaw County,0.0
45057,2021-05-18,SC,Lancaster County,0.0
45059,2021-05-18,SC,Laurens County,0.0
45061,2021-05-18,SC,Lee County,0.0
45063,2021-05-18,SC,Lexington County,0.0
45067,2021-05-18,SC,Marion County,0.0
45069,2021-05-18,SC,Marlboro County,0.0
45065,2021-05-18,SC,McCormick County,0.0
45071,2021-05-18,SC,Newberry County,0.0
45073,2021-05-18,SC,Oconee County,0.0
45075,2021-05-18,SC,Orangeburg County,0.0
45077,2021-05-18,SC,Pickens County,0.0
45079,2021-05-18,SC,Richland County,0.0
45081,2021-05-18,SC,Saluda County,0.0
45083,2021-05-18,SC,Spartanburg County,0.0
45085,2021-05-18,SC,Sumter County,0.0
45087,2021-05-18,SC,Union County,0.0
45089,2021-05-18,SC,Williamsburg County,0.0
45091,2021-05-18,SC,York County,0.0
47001,2021-05-18,TN,Anderson County,0.0
47003,2021-05-18,TN,Bedford County,0.0
47005,2021-05-18,TN,Benton County,0.0
47007,2021-05-18,TN,Bledsoe County,0.0
47009,2021-05-18,TN,Blount County,0.0
47011,2021-05-18,TN,Bradley County,0.0
47013,2021-05-18,TN,Campbell County,0.0
47015,2021-05-18,TN,Cannon County,0.0
47017,2021-05-18,TN,Carroll County,0.0
47019,2021-05-18,TN,Carter County,0.0
47021,2021-05-18,TN,Cheatham County,0.0
47023,2021-05-18,TN,Chester County,0.0
47025,2021-05-18,TN,Claiborne County,0.0
47027,2021-05-18,TN,Clay County,0.0
47029,2021-05-18,TN,Cocke County,0.0
47031,2021-05-18,TN,Coffee County,0.0
47033,2021-05-18,TN,Crockett County,0.0
47035,2021-05-18,TN,Cumberland County,0.0
47037,2021-05-18,TN,Davidson County,0.0
47039,2021-05-18,TN,Decatur County,0.0
47041,2021-05-18,TN,DeKalb County,0.0
47043,2021-05-18,TN,Dickson County,0.0
47045,2021-05-18,TN,Dyer County,0.0
47047,2021-05-18,TN,Fayette County,0.0
47049,2021-05-18,TN,Fentress County,0.0
47051,2021-05-18,TN,Franklin County,0.0
47053,2021-05-18,TN,Gibson County,0.0
47055,2021-05-18,TN,Giles County,0.0
47057,2021-05-18,TN,Grainger County,0.0
47059,2021-05-18,TN,Greene County,0.0
47061,2021-05-18,TN,Grundy County,0.0
47063,2021-05-18,TN,Hamblen County,0.0
47065,2021-05-18,TN,Hamilton County,0.0
47067,2021-05-18,TN,Hancock County,0.0
47069,2021-05-18,TN,Hardeman County,0.0
47071,2021-05-18,TN,Hardin County,0.0
47073,2021-05-18,TN,Hawkins County,0.0
47075,2021-05-18,TN,Haywood County,0.0
47077,2021-05-18,TN,Henderson County,0.0
47079,2021-05-18,TN,Henry County,0.0
47081,2021-05-18,TN,Hickman County,0.0
47083,2021-05-18,TN,Houston County,0.0
47085,2021-05-18,TN,Humphreys County,0.0
47087,2021-05-18,TN,Jackson County,0.0
47089,2021-05-18,TN,Jefferson County,0.0
47091,2021-05-18,TN,Johnson County,0.0
47093,2021-05-18,TN,Knox County,0.0
47095,2021-05-18,TN,Lake County,0.0
47097,2021-05-18,TN,Lauderdale County,0.0
47099,2021-05-18,TN,Lawrence County,0.0
47101,2021-05-18,TN,Lewis County,0.0
47103,2021-05-18,TN,Lincoln County,0.0
47105,2021-05-18,TN,Loudon County,0.0
47111,2021-05-18,TN,Macon County,0.0
47113,2021-05-18,TN,Madison County,0.0
47115,2021-05-18,TN,Marion County,0.0
47117,2021-05-18,TN,Marshall County,0.0
47119,2021-05-18,TN,Maury County,0.0
47107,2021-05-18,TN,McMinn County,0.0
47109,2021-05-18,TN,McNairy County,0.0
47121,2021-05-18,TN,Meigs County,0.0
47123,2021-05-18,TN,Monroe County,0.0
47125,2021-05-18,TN,Montgomery County,0.0
47127,2021-05-18,TN,Moore County,0.0
47129,2021-05-18,TN,Morgan County,0.0
47131,2021-05-18,TN,Obion County,0.0
47133,2021-05-18,TN,Overton County,0.0
47135,2021-05-18,TN,Perry County,0.0
47137,2021-05-18,TN,Pickett County,0.0
47139,2021-05-18,TN,Polk County,0.0
47141,2021-05-18,TN,Putnam County,0.0
47143,2021-05-18,TN,Rhea County,0.0
47145,2021-05-18,TN,Roane County,0.0
47147,2021-05-18,TN,Robertson County,0.0
47149,2021-05-18,TN,Rutherford County,0.0
47151,2021-05-18,TN,Scott County,0.0
47153,2021-05-18,TN,Sequatchie County,0.0
47155,2021-05-18,TN,Sevier County,0.0
47157,2021-05-18,TN,Shelby County,0.0
47159,2021-05-18,TN,Smith County,0.0
47161,2021-05-18,TN,Stewart County,0.0
47163,2021-05-18,TN,Sullivan County,0.0
47165,2021-05-18,TN,Sumner County,0.0
47167,2021-05-18,TN,Tipton County,0.0
47169,2021-05-18,TN,Trousdale County,0.0
47171,2021-05-18,TN,Unicoi County,0.0
47173,2021-05-18,TN,Union County,0.0
47175,2021-05-18,TN,Van Buren County,0.0
47177,2021-05-18,TN,Warren County,0.0
47179,2021-05-18,TN,Washington County,0.0
47181,2021-05-18,TN,Wayne County,0.0
47183,2021-05-18,TN,Weakley County,0.0
47185,2021-05-18,TN,White County,0.0
47187,2021-05-18,TN,Williamson County,0.0
47189,2021-05-18,TN,Wilson County,0.0
48001,2021-05-18,TX,Anderson County,9.55
48003,2021-05-18,TX,Andrews County,2.22
48005,2021-05-18,TX,Angelina County,2.11
48007,2021-05-18,TX,Aransas County,1.98
48009,2021-05-18,TX,Archer County,0.0
48011,2021-05-18,TX,Armstrong County,0.0
48013,2021-05-18,TX,Atascosa County,2.33
48015,2021-05-18,TX,Austin County,5.9
48017,2021-05-18,TX,Bailey County,6.25
48019,2021-05-18,TX,Bandera County,6.82
48021,2021-05-18,TX,Bastrop County,3.19
48023,2021-05-18,TX,Baylor County,0.0
48025,2021-05-18,TX,Bee County,8.29
48027,2021-05-18,TX,Bell County,4.07
48029,2021-05-18,TX,Bexar County,2.38
48031,2021-05-18,TX,Blanco County,4.05
48033,2021-05-18,TX,Borden County,0.0
48035,2021-05-18,TX,Bosque County,0.77
48037,2021-05-18,TX,Bowie County,10.35
48039,2021-05-18,TX,Brazoria County,3.42
48041,2021-05-18,TX,Brazos County,3.6
48043,2021-05-18,TX,Brewster County,20.0
48045,2021-05-18,TX,Briscoe County,0.0
48047,2021-05-18,TX,Brooks County,3.99
48049,2021-05-18,TX,Brown County,1.3
48051,2021-05-18,TX,Burleson County,3.08
48053,2021-05-18,TX,Burnet County,2.51
48055,2021-05-18,TX,Caldwell County,6.46
48057,2021-05-18,TX,Calhoun County,5.89
48059,2021-05-18,TX,Callahan County,3.33
48061,2021-05-18,TX,Cameron County,5.93
48063,2021-05-18,TX,Camp County,6.86
48065,2021-05-18,TX,Carson County,0.0
48067,2021-05-18,TX,Cass County,4.46
48069,2021-05-18,TX,Castro County,17.92
48071,2021-05-18,TX,Chambers County,5.37
48073,2021-05-18,TX,Cherokee County,2.02
48075,2021-05-18,TX,Childress County,10.98
48077,2021-05-18,TX,Clay County,4.0
48079,2021-05-18,TX,Cochran County,0.0
48081,2021-05-18,TX,Coke County,0.0
48083,2021-05-18,TX,Coleman County,0.0
48085,2021-05-18,TX,Collin County,2.9699999999999998
48087,2021-05-18,TX,Collingsworth County,0.0
48089,2021-05-18,TX,Colorado County,4.31
48091,2021-05-18,TX,Comal County,6.17
48093,2021-05-18,TX,Comanche County,0.0
48095,2021-05-18,TX,Concho County,0.0
48097,2021-05-18,TX,Cooke County,4.99
48099,2021-05-18,TX,Coryell County,0.55
48101,2021-05-18,TX,Cottle County,0.0
48103,2021-05-18,TX,Crane County,0.0
48105,2021-05-18,TX,Crockett County,0.0
48107,2021-05-18,TX,Crosby County,0.0
48109,2021-05-18,TX,Culberson County,0.0
48111,2021-05-18,TX,Dallam County,0.0
48113,2021-05-18,TX,Dallas County,4.3
48115,2021-05-18,TX,Dawson County,3.48
48117,2021-05-18,TX,Deaf Smith County,12.5
48119,2021-05-18,TX,Delta County,5.0
48121,2021-05-18,TX,Denton County,3.36
48123,2021-05-18,TX,DeWitt County,1.3900000000000001
48125,2021-05-18,TX,Dickens County,0.0
48127,2021-05-18,TX,Dimmit County,6.09
48129,2021-05-18,TX,Donley County,0.0
48131,2021-05-18,TX,Duval County,0.76
48133,2021-05-18,TX,Eastland County,0.0
48135,2021-05-18,TX,Ector County,7.34
48137,2021-05-18,TX,Edwards County,0.0
48141,2021-05-18,TX,El Paso County,6.58
48139,2021-05-18,TX,Ellis County,4.85
48143,2021-05-18,TX,Erath County,25.79
48145,2021-05-18,TX,Falls County,0.0
48147,2021-05-18,TX,Fannin County,2.71
48149,2021-05-18,TX,Fayette County,0.54
48151,2021-05-18,TX,Fisher County,0.0
48153,2021-05-18,TX,Floyd County,5.0
48155,2021-05-18,TX,Foard County,0.0
48157,2021-05-18,TX,Fort Bend County,3.51
48159,2021-05-18,TX,Franklin County,8.33
48161,2021-05-18,TX,Freestone County,15.48
48163,2021-05-18,TX,Frio County,15.19
48165,2021-05-18,TX,Gaines County,18.75
48167,2021-05-18,TX,Galveston County,5.2
48169,2021-05-18,TX,Garza County,8.33
48171,2021-05-18,TX,Gillespie County,2.92
48173,2021-05-18,TX,Glasscock County,0.0
48175,2021-05-18,TX,Goliad County,33.0
48177,2021-05-18,TX,Gonzales County,0.0
48179,2021-05-18,TX,Gray County,11.67
48181,2021-05-18,TX,Grayson County,2.6
48183,2021-05-18,TX,Gregg County,7.76
48185,2021-05-18,TX,Grimes County,2.13
48187,2021-05-18,TX,Guadalupe County,3.99
48189,2021-05-18,TX,Hale County,2.02
48191,2021-05-18,TX,Hall County,0.0
48193,2021-05-18,TX,Hamilton County,6.75
48195,2021-05-18,TX,Hansford County,0.0
48197,2021-05-18,TX,Hardeman County,0.0
48199,2021-05-18,TX,Hardin County,11.94
48201,2021-05-18,TX,Harris County,4.94
48203,2021-05-18,TX,Harrison County,3.08
48205,2021-05-18,TX,Hartley County,0.0
48207,2021-05-18,TX,Haskell County,0.0
48209,2021-05-18,TX,Hays County,4.3
48211,2021-05-18,TX,Hemphill County,0.0
48213,2021-05-18,TX,Henderson County,17.47
48215,2021-05-18,TX,Hidalgo County,4.46
48217,2021-05-18,TX,Hill County,5.67
48219,2021-05-18,TX,Hockley County,4.7
48221,2021-05-18,TX,Hood County,4.45
48223,2021-05-18,TX,Hopkins County,6.03
48225,2021-05-18,TX,Houston County,7.14
48227,2021-05-18,TX,Howard County,2.7800000000000002
48229,2021-05-18,TX,Hudspeth County,0.0
48231,2021-05-18,TX,Hunt County,3.6
48233,2021-05-18,TX,Hutchinson County,4.29
48235,2021-05-18,TX,Irion County,0.0
48237,2021-05-18,TX,Jack County,2.86
48239,2021-05-18,TX,Jackson County,1.52
48241,2021-05-18,TX,Jasper County,3.89
48243,2021-05-18,TX,Jeff Davis County,0.0
48245,2021-05-18,TX,Jefferson County,6.0
48247,2021-05-18,TX,Jim Hogg County,0.0
48249,2021-05-18,TX,Jim Wells County,3.26
48251,2021-05-18,TX,Johnson County,5.2
48253,2021-05-18,TX,Jones County,1.87
48255,2021-05-18,TX,Karnes County,3.17
48257,2021-05-18,TX,Kaufman County,3.12
48259,2021-05-18,TX,Kendall County,2.34
48261,2021-05-18,TX,Kenedy County,0.0
48263,2021-05-18,TX,Kent County,0.0
48265,2021-05-18,TX,Kerr County,4.21
48267,2021-05-18,TX,Kimble County,0.0
48269,2021-05-18,TX,King County,0.0
48271,2021-05-18,TX,Kinney County,0.0
48273,2021-05-18,TX,Kleberg County,2.5700000000000003
48275,2021-05-18,TX,Knox County,0.0
48283,2021-05-18,TX,La Salle County,34.03
48277,2021-05-18,TX,Lamar County,17.5
48279,2021-05-18,TX,Lamb County,0.0
48281,2021-05-18,TX,Lampasas County,2.7800000000000002
48285,2021-05-18,TX,Lavaca County,3.77
48287,2021-05-18,TX,Lee County,3.44
48289,2021-05-18,TX,Leon County,0.0
48291,2021-05-18,TX,Liberty County,6.58
48293,2021-05-18,TX,Limestone County,5.59
48295,2021-05-18,TX,Lipscomb County,0.0
48297,2021-05-18,TX,Live Oak County,14.9
48299,2021-05-18,TX,Llano County,1.13
48301,2021-05-18,TX,Loving County,0.0
48303,2021-05-18,TX,Lubbock County,8.76
48305,2021-05-18,TX,Lynn County,6.67
48313,2021-05-18,TX,Madison County,6.76
48315,2021-05-18,TX,Marion County,0.0
48317,2021-05-18,TX,Martin County,0.0
48319,2021-05-18,TX,Mason County,0.0
48321,2021-05-18,TX,Matagorda County,5.98
48323,2021-05-18,TX,Maverick County,3.46
48307,2021-05-18,TX,McCulloch County,0.0
48309,2021-05-18,TX,McLennan County,2.16
48311,2021-05-18,TX,McMullen County,0.0
48325,2021-05-18,TX,Medina County,5.4
48327,2021-05-18,TX,Menard County,0.0
48329,2021-05-18,TX,Midland County,4.52
48331,2021-05-18,TX,Milam County,4.43
48333,2021-05-18,TX,Mills County,2.08
48335,2021-05-18,TX,Mitchell County,0.0
48337,2021-05-18,TX,Montague County,1.67
48339,2021-05-18,TX,Montgomery County,5.63
48341,2021-05-18,TX,Moore County,6.5
48343,2021-05-18,TX,Morris County,30.0
48345,2021-05-18,TX,Motley County,0.0
48347,2021-05-18,TX,Nacogdoches County,5.46
48349,2021-05-18,TX,Navarro County,0.31
48351,2021-05-18,TX,Newton County,10.0
48353,2021-05-18,TX,Nolan County,0.0
48355,2021-05-18,TX,Nueces County,6.36
48357,2021-05-18,TX,Ochiltree County,0.0
48359,2021-05-18,TX,Oldham County,0.0
48361,2021-05-18,TX,Orange County,8.66
48363,2021-05-18,TX,Palo Pinto County,2.1
48365,2021-05-18,TX,Panola County,4.37
48367,2021-05-18,TX,Parker County,7.53
48369,2021-05-18,TX,Parmer County,6.67
48371,2021-05-18,TX,Pecos County,0.0
48373,2021-05-18,TX,Polk County,3.32
48375,2021-05-18,TX,Potter County,2.85
48377,2021-05-18,TX,Presidio County,0.0
48379,2021-05-18,TX,Rains County,0.0
48381,2021-05-18,TX,Randall County,4.82
48383,2021-05-18,TX,Reagan County,0.0
48385,2021-05-18,TX,Real County,0.0
48387,2021-05-18,TX,Red River County,4.17
48389,2021-05-18,TX,Reeves County,7.5
48391,2021-05-18,TX,Refugio County,0.0
48393,2021-05-18,TX,Roberts County,0.0
48395,2021-05-18,TX,Robertson County,2.88
48397,2021-05-18,TX,Rockwall County,1.33
48399,2021-05-18,TX,Runnels County,10.32
48401,2021-05-18,TX,Rusk County,1.48
48403,2021-05-18,TX,Sabine County,0.8300000000000001
48405,2021-05-18,TX,San Augustine County,10.0
48407,2021-05-18,TX,San Jacinto County,7.07
48409,2021-05-18,TX,San Patricio County,9.13
48411,2021-05-18,TX,San Saba County,0.0
48413,2021-05-18,TX,Schleicher County,0.0
48415,2021-05-18,TX,Scurry County,0.0
48417,2021-05-18,TX,Shackelford County,0.0
48419,2021-05-18,TX,Shelby County,5.71
48421,2021-05-18,TX,Sherman County,0.0
48423,2021-05-18,TX,Smith County,3.01
48425,2021-05-18,TX,Somervell County,0.0
48427,2021-05-18,TX,Starr County,5.52
48429,2021-05-18,TX,Stephens County,0.38
48431,2021-05-18,TX,Sterling County,0.0
48433,2021-05-18,TX,Stonewall County,0.0
48435,2021-05-18,TX,Sutton County,0.0
48437,2021-05-18,TX,Swisher County,0.0
48439,2021-05-18,TX,Tarrant County,4.13
48441,2021-05-18,TX,Taylor County,1.77
48443,2021-05-18,TX,Terrell County,0.0
48445,2021-05-18,TX,Terry County,0.0
48447,2021-05-18,TX,Throckmorton County,0.0
48449,2021-05-18,TX,Titus County,9.92
48451,2021-05-18,TX,Tom Green County,4.46
48453,2021-05-18,TX,Travis County,1.6600000000000001
48455,2021-05-18,TX,Trinity County,6.93
48457,2021-05-18,TX,Tyler County,0.0
48459,2021-05-18,TX,Upshur County,0.8300000000000001
48461,2021-05-18,TX,Upton County,0.0
48463,2021-05-18,TX,Uvalde County,7.44
48465,2021-05-18,TX,Val Verde County,2.0
48467,2021-05-18,TX,Van Zandt County,5.75
48469,2021-05-18,TX,Victoria County,11.17
48471,2021-05-18,TX,Walker County,3.24
48473,2021-05-18,TX,Waller County,4.16
48475,2021-05-18,TX,Ward County,0.0
48477,2021-05-18,TX,Washington County,2.81
48479,2021-05-18,TX,Webb County,2.89
48481,2021-05-18,TX,Wharton County,14.24
48483,2021-05-18,TX,Wheeler County,0.0
48485,2021-05-18,TX,Wichita County,4.52
48487,2021-05-18,TX,Wilbarger County,0.0
48489,2021-05-18,TX,Willacy County,3.0
48491,2021-05-18,TX,Williamson County,2.41
48493,2021-05-18,TX,Wilson County,3.73
48495,2021-05-18,TX,Winkler County,0.0
48497,2021-05-18,TX,Wise County,5.83
48499,2021-05-18,TX,Wood County,6.94
48501,2021-05-18,TX,Yoakum County,0.0
48503,2021-05-18,TX,Young County,0.0
48505,2021-05-18,TX,Zapata County,0.8300000000000001
48507,2021-05-18,TX,Zavala County,4.17
51001,2021-05-18,VA,Accomack County,7.14
51003,2021-05-18,VA,Albemarle County,1.07
51510,2021-05-18,VA,Alexandria City,2.6
51005,2021-05-18,VA,Alleghany County,4.32
51007,2021-05-18,VA,Amelia County,5.49
51009,2021-05-18,VA,Amherst County,3.46
51011,2021-05-18,VA,Appomattox County,6.06
51013,2021-05-18,VA,Arlington County,1.37
51015,2021-05-18,VA,Augusta County,3.62
51017,2021-05-18,VA,Bath County,0.0
51019,2021-05-18,VA,Bedford County,7.94
51021,2021-05-18,VA,Bland County,0.67
51023,2021-05-18,VA,Botetourt County,11.15
51520,2021-05-18,VA,Bristol City,20.43
51025,2021-05-18,VA,Brunswick County,3.64
51027,2021-05-18,VA,Buchanan County,7.78
51029,2021-05-18,VA,Buckingham County,4.5600000000000005
51530,2021-05-18,VA,Buena Vista City,7.14
51031,2021-05-18,VA,Campbell County,6.33
51033,2021-05-18,VA,Caroline County,2.9
51035,2021-05-18,VA,Carroll County,9.91
51036,2021-05-18,VA,Charles City County,4.17
51037,2021-05-18,VA,Charlotte County,8.22
51540,2021-05-18,VA,Charlottesville City,0.1
51550,2021-05-18,VA,Chesapeake City,3.7199999999999998
51041,2021-05-18,VA,Chesterfield County,2.51
51043,2021-05-18,VA,Clarke County,3.81
51570,2021-05-18,VA,Colonial Heights City,0.2
51580,2021-05-18,VA,Covington City,10.06
51045,2021-05-18,VA,Craig County,5.61
51047,2021-05-18,VA,Culpeper County,3.02
51049,2021-05-18,VA,Cumberland County,6.2
51590,2021-05-18,VA,Danville City,20.95
51051,2021-05-18,VA,Dickenson County,0.0
51053,2021-05-18,VA,Dinwiddie County,4.76
51595,2021-05-18,VA,Emporia City,0.0
51057,2021-05-18,VA,Essex County,0.0
51600,2021-05-18,VA,Fairfax City,0.0
51059,2021-05-18,VA,Fairfax County,1.8599999999999999
51610,2021-05-18,VA,Falls Church City,0.29
51061,2021-05-18,VA,Fauquier County,2.17
51063,2021-05-18,VA,Floyd County,8.73
51065,2021-05-18,VA,Fluvanna County,0.26
51620,2021-05-18,VA,Franklin City,4.03
51067,2021-05-18,VA,Franklin County,7.18
51069,2021-05-18,VA,Frederick County,5.18
51630,2021-05-18,VA,Fredericksburg City,1.96
51640,2021-05-18,VA,Galax City,8.59
51071,2021-05-18,VA,Giles County,2.08
51073,2021-05-18,VA,Gloucester County,1.56
51075,2021-05-18,VA,Goochland County,1.24
51077,2021-05-18,VA,Grayson County,20.96
51079,2021-05-18,VA,Greene County,4.71
51081,2021-05-18,VA,Greensville County,0.79
51083,2021-05-18,VA,Halifax County,2.15
51650,2021-05-18,VA,Hampton City,6.83
51085,2021-05-18,VA,Hanover County,2.21
51660,2021-05-18,VA,Harrisonburg City,2.7
51087,2021-05-18,VA,Henrico County,1.97
51089,2021-05-18,VA,Henry County,6.22
51091,2021-05-18,VA,Highland County,0.0
51670,2021-05-18,VA,Hopewell City,2.46
51093,2021-05-18,VA,Isle of Wight County,3.26
51095,2021-05-18,VA,James City County,1.47
51097,2021-05-18,VA,King and Queen County,8.46
51099,2021-05-18,VA,King George County,1.11
51101,2021-05-18,VA,King William County,3.93
51103,2021-05-18,VA,Lancaster County,2.38
51105,2021-05-18,VA,Lee County,3.33
51678,2021-05-18,VA,Lexington City,0.09
51107,2021-05-18,VA,Loudoun County,2.6
51109,2021-05-18,VA,Louisa County,2.42
51111,2021-05-18,VA,Lunenburg County,4.25
51680,2021-05-18,VA,Lynchburg City,12.08
51113,2021-05-18,VA,Madison County,4.76
51683,2021-05-18,VA,Manassas City,1.4
51685,2021-05-18,VA,Manassas Park City,26.67
51690,2021-05-18,VA,Martinsville City,21.54
51115,2021-05-18,VA,Mathews County,1.85
51117,2021-05-18,VA,Mecklenburg County,5.24
51119,2021-05-18,VA,Middlesex County,1.43
51121,2021-05-18,VA,Montgomery County,2.74
51125,2021-05-18,VA,Nelson County,2.83
51127,2021-05-18,VA,New Kent County,3.19
51700,2021-05-18,VA,Newport News City,5.37
51710,2021-05-18,VA,Norfolk City,6.4
51131,2021-05-18,VA,Northampton County,1.85
51133,2021-05-18,VA,Northumberland County,0.0
51720,2021-05-18,VA,Norton City,31.75
51135,2021-05-18,VA,Nottoway County,4.31
51137,2021-05-18,VA,Orange County,8.37
51139,2021-05-18,VA,Page County,4.39
51141,2021-05-18,VA,Patrick County,0.91
51730,2021-05-18,VA,Petersburg City,2.76
51143,2021-05-18,VA,Pittsylvania County,6.66
51735,2021-05-18,VA,Poquoson City,1.19
51740,2021-05-18,VA,Portsmouth City,3.46
51145,2021-05-18,VA,Powhatan County,0.43
51147,2021-05-18,VA,Prince Edward County,12.71
51149,2021-05-18,VA,Prince George County,4.8100000000000005
51153,2021-05-18,VA,Prince William County,2.58
51155,2021-05-18,VA,Pulaski County,5.77
51750,2021-05-18,VA,Radford City,13.29
51157,2021-05-18,VA,Rappahannock County,10.48
51760,2021-05-18,VA,Richmond City,2.32
51159,2021-05-18,VA,Richmond County,2.08
51770,2021-05-18,VA,Roanoke City,2.34
51161,2021-05-18,VA,Roanoke County,3.76
51163,2021-05-18,VA,Rockbridge County,16.44
51165,2021-05-18,VA,Rockingham County,2.92
51167,2021-05-18,VA,Russell County,12.17
51775,2021-05-18,VA,Salem City,4.46
51169,2021-05-18,VA,Scott County,5.46
51171,2021-05-18,VA,Shenandoah County,4.16
51173,2021-05-18,VA,Smyth County,10.58
51175,2021-05-18,VA,Southampton County,0.65
51177,2021-05-18,VA,Spotsylvania County,7.24
51179,2021-05-18,VA,Stafford County,6.49
51790,2021-05-18,VA,Staunton City,2.9699999999999998
51800,2021-05-18,VA,Suffolk City,3.44
51181,2021-05-18,VA,Surry County,0.0
51183,2021-05-18,VA,Sussex County,1.54
51185,2021-05-18,VA,Tazewell County,7.02
51810,2021-05-18,VA,Virginia Beach City,3.76
51187,2021-05-18,VA,Warren County,6.13
51191,2021-05-18,VA,Washington County,16.05
51820,2021-05-18,VA,Waynesboro City,0.0
51193,2021-05-18,VA,Westmoreland County,4.21
51830,2021-05-18,VA,Williamsburg City,0.0
51840,2021-05-18,VA,Winchester City,4.82
51195,2021-05-18,VA,Wise County,7.63
51197,2021-05-18,VA,Wythe County,7.47
51199,2021-05-18,VA,York County,0.29
54001,2021-05-18,WV,Barbour County,8.73
54003,2021-05-18,WV,Berkeley County,6.87
54005,2021-05-18,WV,Boone County,9.33
54007,2021-05-18,WV,Braxton County,11.78
54009,2021-05-18,WV,Brooke County,5.6
54011,2021-05-18,WV,Cabell County,4.61
54013,2021-05-18,WV,Calhoun County,8.91
54015,2021-05-18,WV,Clay County,14.4
54017,2021-05-18,WV,Doddridge County,6.73
54019,2021-05-18,WV,Fayette County,5.1
54021,2021-05-18,WV,Gilmer County,7.77
54023,2021-05-18,WV,Grant County,7.19
54025,2021-05-18,WV,Greenbrier County,8.82
54027,2021-05-18,WV,Hampshire County,9.69
54029,2021-05-18,WV,Hancock County,5.02
54031,2021-05-18,WV,Hardy County,1.43
54033,2021-05-18,WV,Harrison County,5.95
54035,2021-05-18,WV,Jackson County,7.1
54037,2021-05-18,WV,Jefferson County,6.46
54039,2021-05-18,WV,Kanawha County,4.8
54041,2021-05-18,WV,Lewis County,8.47
54043,2021-05-18,WV,Lincoln County,8.55
54045,2021-05-18,WV,Logan County,8.68
54049,2021-05-18,WV,Marion County,6.36
54051,2021-05-18,WV,Marshall County,3.75
54053,2021-05-18,WV,Mason County,2.29
54047,2021-05-18,WV,McDowell County,5.52
54055,2021-05-18,WV,Mercer County,6.04
