GEOID,date,state,county,percent_new_test_results_reported_positive_7_day_rolling_average
54059,2021-03-27,WV,Mingo County,7.41
54061,2021-03-27,WV,Monongalia County,4.02
54063,2021-03-27,WV,Monroe County,2.79
54065,2021-03-27,WV,Morgan County,12.41
54067,2021-03-27,WV,Nicholas County,4.8
54069,2021-03-27,WV,Ohio County,5.4
54071,2021-03-27,WV,Pendleton County,8.83
54073,2021-03-27,WV,Pleasants County,0.71
54075,2021-03-27,WV,Pocahontas County,7.54
54077,2021-03-27,WV,Preston County,6.28
54079,2021-03-27,WV,Putnam County,7.5600000000000005
54081,2021-03-27,WV,Raleigh County,9.86
54083,2021-03-27,WV,Randolph County,1.82
54085,2021-03-27,WV,Ritchie County,0.89
54087,2021-03-27,WV,Roane County,3.33
54089,2021-03-27,WV,Summers County,4.27
54091,2021-03-27,WV,Taylor County,4.22
54093,2021-03-27,WV,Tucker County,4.52
54095,2021-03-27,WV,Tyler County,6.05
54097,2021-03-27,WV,Upshur County,7.36
54099,2021-03-27,WV,Wayne County,4.31
54101,2021-03-27,WV,Webster County,5.8
54103,2021-03-27,WV,Wetzel County,7.74
54105,2021-03-27,WV,Wirt County,0.0
54107,2021-03-27,WV,Wood County,6.05
54109,2021-03-27,WV,Wyoming County,8.2
55001,2021-03-27,WI,Adams County,2.85
55003,2021-03-27,WI,Ashland County,2.01
55005,2021-03-27,WI,Barron County,2.7199999999999998
55007,2021-03-27,WI,Bayfield County,3.92
55009,2021-03-27,WI,Brown County,3.63
55011,2021-03-27,WI,Buffalo County,0.9
55013,2021-03-27,WI,Burnett County,2.3
55015,2021-03-27,WI,Calumet County,3.73
55017,2021-03-27,WI,Chippewa County,3.5300000000000002
55019,2021-03-27,WI,Clark County,1.24
55021,2021-03-27,WI,Columbia County,2.14
55023,2021-03-27,WI,Crawford County,2.2800000000000002
55025,2021-03-27,WI,Dane County,0.89
55027,2021-03-27,WI,Dodge County,1.99
55029,2021-03-27,WI,Door County,9.68
55031,2021-03-27,WI,Douglas County,6.04
55033,2021-03-27,WI,Dunn County,6.12
55035,2021-03-27,WI,Eau Claire County,4.01
55037,2021-03-27,WI,Florence County,0.0
55039,2021-03-27,WI,Fond du Lac County,2.4
55041,2021-03-27,WI,Forest County,0.0
55043,2021-03-27,WI,Grant County,2.39
55045,2021-03-27,WI,Green County,8.02
55047,2021-03-27,WI,Green Lake County,2.19
55049,2021-03-27,WI,Iowa County,5.0
55051,2021-03-27,WI,Iron County,2.74
55053,2021-03-27,WI,Jackson County,0.0
55055,2021-03-27,WI,Jefferson County,6.94
55057,2021-03-27,WI,Juneau County,2.29
55059,2021-03-27,WI,Kenosha County,2.99
55061,2021-03-27,WI,Kewaunee County,2.67
55063,2021-03-27,WI,La Crosse County,3.25
55065,2021-03-27,WI,Lafayette County,3.68
55067,2021-03-27,WI,Langlade County,0.0
55069,2021-03-27,WI,Lincoln County,7.11
55071,2021-03-27,WI,Manitowoc County,3.19
55073,2021-03-27,WI,Marathon County,2.55
55075,2021-03-27,WI,Marinette County,1.6099999999999999
55077,2021-03-27,WI,Marquette County,0.24
55078,2021-03-27,WI,Menominee County,0.0
55079,2021-03-27,WI,Milwaukee County,4.83
55081,2021-03-27,WI,Monroe County,2.84
55083,2021-03-27,WI,Oconto County,3.27
55085,2021-03-27,WI,Oneida County,7.96
55087,2021-03-27,WI,Outagamie County,4.83
55089,2021-03-27,WI,Ozaukee County,3.01
55091,2021-03-27,WI,Pepin County,1.79
55093,2021-03-27,WI,Pierce County,3.43
55095,2021-03-27,WI,Polk County,3.12
55097,2021-03-27,WI,Portage County,2.34
55099,2021-03-27,WI,Price County,0.0
55101,2021-03-27,WI,Racine County,4.05
55103,2021-03-27,WI,Richland County,1.4
55105,2021-03-27,WI,Rock County,4.97
55107,2021-03-27,WI,Rusk County,0.65
55111,2021-03-27,WI,Sauk County,5.95
55113,2021-03-27,WI,Sawyer County,8.62
55115,2021-03-27,WI,Shawano County,1.37
55117,2021-03-27,WI,Sheboygan County,5.05
55109,2021-03-27,WI,St. Croix County,5.07
55119,2021-03-27,WI,Taylor County,8.45
55121,2021-03-27,WI,Trempealeau County,3.62
55123,2021-03-27,WI,Vernon County,1.42
55125,2021-03-27,WI,Vilas County,5.63
55127,2021-03-27,WI,Walworth County,5.37
55129,2021-03-27,WI,Washburn County,7.94
55131,2021-03-27,WI,Washington County,3.47
55133,2021-03-27,WI,Waukesha County,5.42
55135,2021-03-27,WI,Waupaca County,2.11
55137,2021-03-27,WI,Waushara County,0.29
55139,2021-03-27,WI,Winnebago County,3.62
55141,2021-03-27,WI,Wood County,3.56
