GEOID,date,state,county,percent_new_test_results_reported_positive_7_day_rolling_average
42047,2021-04-19,PA,Elk County,7.01
42049,2021-04-19,PA,Erie County,7.84
42051,2021-04-19,PA,Fayette County,8.03
42053,2021-04-19,PA,Forest County,1.33
42055,2021-04-19,PA,Franklin County,8.27
42057,2021-04-19,PA,Fulton County,7.68
42059,2021-04-19,PA,Greene County,5.94
42061,2021-04-19,PA,Huntingdon County,4.82
42063,2021-04-19,PA,Indiana County,7.0
42065,2021-04-19,PA,Jefferson County,6.67
42067,2021-04-19,PA,Juniata County,9.99
42069,2021-04-19,PA,Lackawanna County,10.04
42071,2021-04-19,PA,Lancaster County,9.76
42073,2021-04-19,PA,Lawrence County,7.58
42075,2021-04-19,PA,Lebanon County,13.24
42077,2021-04-19,PA,Lehigh County,9.6
42079,2021-04-19,PA,Luzerne County,10.77
42081,2021-04-19,PA,Lycoming County,10.11
42083,2021-04-19,PA,McKean County,13.67
42085,2021-04-19,PA,Mercer County,7.52
42087,2021-04-19,PA,Mifflin County,6.78
42089,2021-04-19,PA,Monroe County,14.75
42091,2021-04-19,PA,Montgomery County,8.57
42093,2021-04-19,PA,Montour County,6.06
42095,2021-04-19,PA,Northampton County,9.56
42097,2021-04-19,PA,Northumberland County,8.82
42099,2021-04-19,PA,Perry County,11.86
42101,2021-04-19,PA,Philadelphia County,8.62
42103,2021-04-19,PA,Pike County,13.59
42105,2021-04-19,PA,Potter County,10.21
42107,2021-04-19,PA,Schuylkill County,11.16
42109,2021-04-19,PA,Snyder County,6.03
42111,2021-04-19,PA,Somerset County,9.42
42113,2021-04-19,PA,Sullivan County,6.61
42115,2021-04-19,PA,Susquehanna County,14.24
42117,2021-04-19,PA,Tioga County,6.79
42119,2021-04-19,PA,Union County,4.98
42121,2021-04-19,PA,Venango County,5.67
42123,2021-04-19,PA,Warren County,13.32
42125,2021-04-19,PA,Washington County,6.08
42127,2021-04-19,PA,Wayne County,11.54
42129,2021-04-19,PA,Westmoreland County,8.79
42131,2021-04-19,PA,Wyoming County,13.73
42133,2021-04-19,PA,York County,10.66
45001,2021-04-19,SC,Abbeville County,7.01
45003,2021-04-19,SC,Aiken County,3.83
45005,2021-04-19,SC,Allendale County,1.3900000000000001
45007,2021-04-19,SC,Anderson County,4.45
45009,2021-04-19,SC,Bamberg County,2.15
45011,2021-04-19,SC,Barnwell County,7.15
45013,2021-04-19,SC,Beaufort County,4.38
45015,2021-04-19,SC,Berkeley County,9.47
45017,2021-04-19,SC,Calhoun County,1.05
45019,2021-04-19,SC,Charleston County,5.66
45021,2021-04-19,SC,Cherokee County,4.53
45023,2021-04-19,SC,Chester County,7.57
45025,2021-04-19,SC,Chesterfield County,5.11
45027,2021-04-19,SC,Clarendon County,4.35
45029,2021-04-19,SC,Colleton County,6.96
45031,2021-04-19,SC,Darlington County,3.99
45033,2021-04-19,SC,Dillon County,3.75
45035,2021-04-19,SC,Dorchester County,8.59
45037,2021-04-19,SC,Edgefield County,4.36
45039,2021-04-19,SC,Fairfield County,6.28
45041,2021-04-19,SC,Florence County,4.94
45043,2021-04-19,SC,Georgetown County,4.8
45045,2021-04-19,SC,Greenville County,6.71
45047,2021-04-19,SC,Greenwood County,6.03
45049,2021-04-19,SC,Hampton County,4.5600000000000005
45051,2021-04-19,SC,Horry County,7.97
45053,2021-04-19,SC,Jasper County,5.84
45055,2021-04-19,SC,Kershaw County,6.71
45057,2021-04-19,SC,Lancaster County,9.05
45059,2021-04-19,SC,Laurens County,8.39
45061,2021-04-19,SC,Lee County,3.48
45063,2021-04-19,SC,Lexington County,4.3
45067,2021-04-19,SC,Marion County,4.61
45069,2021-04-19,SC,Marlboro County,11.4
45065,2021-04-19,SC,McCormick County,3.93
45071,2021-04-19,SC,Newberry County,5.15
45073,2021-04-19,SC,Oconee County,3.6
45075,2021-04-19,SC,Orangeburg County,3.8200000000000003
45077,2021-04-19,SC,Pickens County,3.61
45079,2021-04-19,SC,Richland County,3.76
45081,2021-04-19,SC,Saluda County,12.06
45083,2021-04-19,SC,Spartanburg County,6.28
45085,2021-04-19,SC,Sumter County,3.67
45087,2021-04-19,SC,Union County,4.79
45089,2021-04-19,SC,Williamsburg County,7.8100000000000005
45091,2021-04-19,SC,York County,8.53
47001,2021-04-19,TN,Anderson County,7.5600000000000005
47003,2021-04-19,TN,Bedford County,13.54
47005,2021-04-19,TN,Benton County,3.64
47007,2021-04-19,TN,Bledsoe County,2.86
47009,2021-04-19,TN,Blount County,6.52
47011,2021-04-19,TN,Bradley County,14.42
47013,2021-04-19,TN,Campbell County,1.73
47015,2021-04-19,TN,Cannon County,7.97
47017,2021-04-19,TN,Carroll County,7.19
47019,2021-04-19,TN,Carter County,13.12
47021,2021-04-19,TN,Cheatham County,8.43
47023,2021-04-19,TN,Chester County,7.86
47025,2021-04-19,TN,Claiborne County,9.19
47027,2021-04-19,TN,Clay County,5.16
47029,2021-04-19,TN,Cocke County,3.12
47031,2021-04-19,TN,Coffee County,3.56
47033,2021-04-19,TN,Crockett County,23.1
47035,2021-04-19,TN,Cumberland County,12.81
47037,2021-04-19,TN,Davidson County,4.6
47039,2021-04-19,TN,Decatur County,3.17
47041,2021-04-19,TN,DeKalb County,5.93
47043,2021-04-19,TN,Dickson County,13.17
47045,2021-04-19,TN,Dyer County,3.7
47047,2021-04-19,TN,Fayette County,10.92
47049,2021-04-19,TN,Fentress County,14.61
47051,2021-04-19,TN,Franklin County,4.58
47053,2021-04-19,TN,Gibson County,9.89
47055,2021-04-19,TN,Giles County,7.99
47057,2021-04-19,TN,Grainger County,13.81
47059,2021-04-19,TN,Greene County,6.44
47061,2021-04-19,TN,Grundy County,4.98
47063,2021-04-19,TN,Hamblen County,8.39
47065,2021-04-19,TN,Hamilton County,9.27
47067,2021-04-19,TN,Hancock County,19.05
47069,2021-04-19,TN,Hardeman County,2.06
47071,2021-04-19,TN,Hardin County,9.74
47073,2021-04-19,TN,Hawkins County,10.15
47075,2021-04-19,TN,Haywood County,3.42
47077,2021-04-19,TN,Henderson County,10.62
47079,2021-04-19,TN,Henry County,6.93
47081,2021-04-19,TN,Hickman County,10.31
47083,2021-04-19,TN,Houston County,4.5600000000000005
47085,2021-04-19,TN,Humphreys County,14.33
47087,2021-04-19,TN,Jackson County,9.1
47089,2021-04-19,TN,Jefferson County,6.8
47091,2021-04-19,TN,Johnson County,20.11
47093,2021-04-19,TN,Knox County,6.5
47095,2021-04-19,TN,Lake County,0.0
47097,2021-04-19,TN,Lauderdale County,4.95
47099,2021-04-19,TN,Lawrence County,9.45
47101,2021-04-19,TN,Lewis County,2.81
47103,2021-04-19,TN,Lincoln County,7.87
47105,2021-04-19,TN,Loudon County,6.17
47111,2021-04-19,TN,Macon County,7.91
47113,2021-04-19,TN,Madison County,7.1
47115,2021-04-19,TN,Marion County,9.07
47117,2021-04-19,TN,Marshall County,6.91
47119,2021-04-19,TN,Maury County,6.54
47107,2021-04-19,TN,McMinn County,10.85
47109,2021-04-19,TN,McNairy County,8.09
47121,2021-04-19,TN,Meigs County,11.88
47123,2021-04-19,TN,Monroe County,11.75
47125,2021-04-19,TN,Montgomery County,9.34
47127,2021-04-19,TN,Moore County,22.02
47129,2021-04-19,TN,Morgan County,9.99
47131,2021-04-19,TN,Obion County,4.93
47133,2021-04-19,TN,Overton County,12.67
47135,2021-04-19,TN,Perry County,1.5899999999999999
47137,2021-04-19,TN,Pickett County,7.22
47139,2021-04-19,TN,Polk County,19.23
47141,2021-04-19,TN,Putnam County,8.88
47143,2021-04-19,TN,Rhea County,3.91
47145,2021-04-19,TN,Roane County,5.64
47147,2021-04-19,TN,Robertson County,7.32
47149,2021-04-19,TN,Rutherford County,7.08
47151,2021-04-19,TN,Scott County,2.21
47153,2021-04-19,TN,Sequatchie County,6.84
47155,2021-04-19,TN,Sevier County,10.93
47157,2021-04-19,TN,Shelby County,5.63
47159,2021-04-19,TN,Smith County,7.21
47161,2021-04-19,TN,Stewart County,0.75
47163,2021-04-19,TN,Sullivan County,17.97
47165,2021-04-19,TN,Sumner County,10.45
47167,2021-04-19,TN,Tipton County,4.28
47169,2021-04-19,TN,Trousdale County,4.72
47171,2021-04-19,TN,Unicoi County,8.62
47173,2021-04-19,TN,Union County,13.34
47175,2021-04-19,TN,Van Buren County,0.0
47177,2021-04-19,TN,Warren County,4.1
47179,2021-04-19,TN,Washington County,13.45
47181,2021-04-19,TN,Wayne County,1.43
47183,2021-04-19,TN,Weakley County,19.63
47185,2021-04-19,TN,White County,9.49
47187,2021-04-19,TN,Williamson County,7.4
47189,2021-04-19,TN,Wilson County,9.63
48001,2021-04-19,TX,Anderson County,15.28
48003,2021-04-19,TX,Andrews County,0.0
48005,2021-04-19,TX,Angelina County,9.69
48007,2021-04-19,TX,Aransas County,2.7800000000000002
48009,2021-04-19,TX,Archer County,0.0
48011,2021-04-19,TX,Armstrong County,0.0
48013,2021-04-19,TX,Atascosa County,2.38
48015,2021-04-19,TX,Austin County,4.78
48017,2021-04-19,TX,Bailey County,0.0
48019,2021-04-19,TX,Bandera County,3.56
48021,2021-04-19,TX,Bastrop County,7.5
48023,2021-04-19,TX,Baylor County,0.0
48025,2021-04-19,TX,Bee County,7.53
48027,2021-04-19,TX,Bell County,4.66
48029,2021-04-19,TX,Bexar County,2.95
48031,2021-04-19,TX,Blanco County,5.1
48033,2021-04-19,TX,Borden County,0.0
48035,2021-04-19,TX,Bosque County,3.41
48037,2021-04-19,TX,Bowie County,5.12
48039,2021-04-19,TX,Brazoria County,7.44
48041,2021-04-19,TX,Brazos County,6.69
48043,2021-04-19,TX,Brewster County,8.33
48045,2021-04-19,TX,Briscoe County,0.0
48047,2021-04-19,TX,Brooks County,3.9699999999999998
48049,2021-04-19,TX,Brown County,4.11
48051,2021-04-19,TX,Burleson County,5.53
48053,2021-04-19,TX,Burnet County,5.68
48055,2021-04-19,TX,Caldwell County,7.24
48057,2021-04-19,TX,Calhoun County,8.06
48059,2021-04-19,TX,Callahan County,0.0
48061,2021-04-19,TX,Cameron County,10.85
48063,2021-04-19,TX,Camp County,4.24
48065,2021-04-19,TX,Carson County,0.0
48067,2021-04-19,TX,Cass County,23.48
48069,2021-04-19,TX,Castro County,2.76
48071,2021-04-19,TX,Chambers County,6.41
48073,2021-04-19,TX,Cherokee County,5.12
48075,2021-04-19,TX,Childress County,9.56
48077,2021-04-19,TX,Clay County,0.0
48079,2021-04-19,TX,Cochran County,0.0
48081,2021-04-19,TX,Coke County,0.0
48083,2021-04-19,TX,Coleman County,7.62
48085,2021-04-19,TX,Collin County,4.42
48087,2021-04-19,TX,Collingsworth County,4.0
48089,2021-04-19,TX,Colorado County,10.85
48091,2021-04-19,TX,Comal County,6.11
48093,2021-04-19,TX,Comanche County,5.28
48095,2021-04-19,TX,Concho County,0.0
48097,2021-04-19,TX,Cooke County,2.9
48099,2021-04-19,TX,Coryell County,3.36
48101,2021-04-19,TX,Cottle County,0.0
48103,2021-04-19,TX,Crane County,0.0
48105,2021-04-19,TX,Crockett County,0.0
48107,2021-04-19,TX,Crosby County,0.0
48109,2021-04-19,TX,Culberson County,6.25
48111,2021-04-19,TX,Dallam County,3.5700000000000003
48113,2021-04-19,TX,Dallas County,4.58
48115,2021-04-19,TX,Dawson County,8.01
48117,2021-04-19,TX,Deaf Smith County,4.17
48119,2021-04-19,TX,Delta County,0.0
48121,2021-04-19,TX,Denton County,4.38
48123,2021-04-19,TX,DeWitt County,6.36
48125,2021-04-19,TX,Dickens County,0.0
48127,2021-04-19,TX,Dimmit County,10.05
48129,2021-04-19,TX,Donley County,0.0
48131,2021-04-19,TX,Duval County,7.48
48133,2021-04-19,TX,Eastland County,1.02
48135,2021-04-19,TX,Ector County,12.06
48137,2021-04-19,TX,Edwards County,0.0
48141,2021-04-19,TX,El Paso County,9.06
48139,2021-04-19,TX,Ellis County,4.52
48143,2021-04-19,TX,Erath County,7.02
48145,2021-04-19,TX,Falls County,0.0
48147,2021-04-19,TX,Fannin County,1.9500000000000002
48149,2021-04-19,TX,Fayette County,11.85
48151,2021-04-19,TX,Fisher County,0.0
48153,2021-04-19,TX,Floyd County,0.0
48155,2021-04-19,TX,Foard County,0.0
48157,2021-04-19,TX,Fort Bend County,7.37
48159,2021-04-19,TX,Franklin County,1.02
48161,2021-04-19,TX,Freestone County,2.11
48163,2021-04-19,TX,Frio County,4.86
48165,2021-04-19,TX,Gaines County,0.0
48167,2021-04-19,TX,Galveston County,7.23
48169,2021-04-19,TX,Garza County,0.0
48171,2021-04-19,TX,Gillespie County,8.33
48173,2021-04-19,TX,Glasscock County,0.0
48175,2021-04-19,TX,Goliad County,8.73
48177,2021-04-19,TX,Gonzales County,3.62
48179,2021-04-19,TX,Gray County,1.69
48181,2021-04-19,TX,Grayson County,4.77
48183,2021-04-19,TX,Gregg County,3.71
48185,2021-04-19,TX,Grimes County,3.98
48187,2021-04-19,TX,Guadalupe County,4.76
48189,2021-04-19,TX,Hale County,4.02
48191,2021-04-19,TX,Hall County,0.0
48193,2021-04-19,TX,Hamilton County,5.66
48195,2021-04-19,TX,Hansford County,8.33
48197,2021-04-19,TX,Hardeman County,8.33
48199,2021-04-19,TX,Hardin County,4.15
48201,2021-04-19,TX,Harris County,8.19
48203,2021-04-19,TX,Harrison County,3.45
48205,2021-04-19,TX,Hartley County,0.0
48207,2021-04-19,TX,Haskell County,0.0
48209,2021-04-19,TX,Hays County,9.02
48211,2021-04-19,TX,Hemphill County,0.0
48213,2021-04-19,TX,Henderson County,9.77
48215,2021-04-19,TX,Hidalgo County,8.1
48217,2021-04-19,TX,Hill County,5.16
48219,2021-04-19,TX,Hockley County,5.22
48221,2021-04-19,TX,Hood County,2.61
48223,2021-04-19,TX,Hopkins County,3.31
48225,2021-04-19,TX,Houston County,3.7
48227,2021-04-19,TX,Howard County,17.56
48229,2021-04-19,TX,Hudspeth County,27.14
48231,2021-04-19,TX,Hunt County,11.5
48233,2021-04-19,TX,Hutchinson County,6.46
48235,2021-04-19,TX,Irion County,0.0
48237,2021-04-19,TX,Jack County,0.0
48239,2021-04-19,TX,Jackson County,4.74
48241,2021-04-19,TX,Jasper County,7.28
48243,2021-04-19,TX,Jeff Davis County,0.0
48245,2021-04-19,TX,Jefferson County,4.98
48247,2021-04-19,TX,Jim Hogg County,2.31
48249,2021-04-19,TX,Jim Wells County,4.9
48251,2021-04-19,TX,Johnson County,3.21
48253,2021-04-19,TX,Jones County,0.63
48255,2021-04-19,TX,Karnes County,6.68
48257,2021-04-19,TX,Kaufman County,5.96
48259,2021-04-19,TX,Kendall County,3.59
48261,2021-04-19,TX,Kenedy County,0.0
48263,2021-04-19,TX,Kent County,0.0
48265,2021-04-19,TX,Kerr County,2.58
48267,2021-04-19,TX,Kimble County,0.0
48269,2021-04-19,TX,King County,0.0
48271,2021-04-19,TX,Kinney County,16.67
48273,2021-04-19,TX,Kleberg County,8.63
48275,2021-04-19,TX,Knox County,0.0
48283,2021-04-19,TX,La Salle County,0.9500000000000001
48277,2021-04-19,TX,Lamar County,3.76
48279,2021-04-19,TX,Lamb County,1.3
48281,2021-04-19,TX,Lampasas County,4.78
48285,2021-04-19,TX,Lavaca County,11.0
48287,2021-04-19,TX,Lee County,10.02
48289,2021-04-19,TX,Leon County,4.02
48291,2021-04-19,TX,Liberty County,15.19
48293,2021-04-19,TX,Limestone County,3.95
48295,2021-04-19,TX,Lipscomb County,0.0
48297,2021-04-19,TX,Live Oak County,4.76
48299,2021-04-19,TX,Llano County,4.12
48301,2021-04-19,TX,Loving County,0.0
48303,2021-04-19,TX,Lubbock County,1.45
48305,2021-04-19,TX,Lynn County,0.0
48313,2021-04-19,TX,Madison County,5.38
48315,2021-04-19,TX,Marion County,12.5
48317,2021-04-19,TX,Martin County,0.0
48319,2021-04-19,TX,Mason County,0.0
48321,2021-04-19,TX,Matagorda County,13.2
48323,2021-04-19,TX,Maverick County,3.48
48307,2021-04-19,TX,McCulloch County,0.0
48309,2021-04-19,TX,McLennan County,4.89
48311,2021-04-19,TX,McMullen County,0.0
48325,2021-04-19,TX,Medina County,3.16
48327,2021-04-19,TX,Menard County,0.0
48329,2021-04-19,TX,Midland County,9.27
48331,2021-04-19,TX,Milam County,3.01
48333,2021-04-19,TX,Mills County,0.34
48335,2021-04-19,TX,Mitchell County,22.22
48337,2021-04-19,TX,Montague County,1.5899999999999999
48339,2021-04-19,TX,Montgomery County,8.04
48341,2021-04-19,TX,Moore County,4.17
48343,2021-04-19,TX,Morris County,0.0
48345,2021-04-19,TX,Motley County,0.0
48347,2021-04-19,TX,Nacogdoches County,6.12
48349,2021-04-19,TX,Navarro County,5.55
48351,2021-04-19,TX,Newton County,0.6000000000000001
48353,2021-04-19,TX,Nolan County,0.0
48355,2021-04-19,TX,Nueces County,8.25
48357,2021-04-19,TX,Ochiltree County,20.0
48359,2021-04-19,TX,Oldham County,0.0
48361,2021-04-19,TX,Orange County,9.0
48363,2021-04-19,TX,Palo Pinto County,4.0
48365,2021-04-19,TX,Panola County,0.0
48367,2021-04-19,TX,Parker County,4.04
48369,2021-04-19,TX,Parmer County,0.0
48371,2021-04-19,TX,Pecos County,9.72
48373,2021-04-19,TX,Polk County,7.62
48375,2021-04-19,TX,Potter County,2.62
48377,2021-04-19,TX,Presidio County,0.0
48379,2021-04-19,TX,Rains County,10.48
48381,2021-04-19,TX,Randall County,3.0
48383,2021-04-19,TX,Reagan County,0.0
48385,2021-04-19,TX,Real County,4.17
48387,2021-04-19,TX,Red River County,6.46
48389,2021-04-19,TX,Reeves County,4.05
48391,2021-04-19,TX,Refugio County,9.44
48393,2021-04-19,TX,Roberts County,0.0
48395,2021-04-19,TX,Robertson County,5.52
48397,2021-04-19,TX,Rockwall County,4.16
48399,2021-04-19,TX,Runnels County,0.88
48401,2021-04-19,TX,Rusk County,2.55
48403,2021-04-19,TX,Sabine County,0.0
48405,2021-04-19,TX,San Augustine County,1.43
48407,2021-04-19,TX,San Jacinto County,7.92
48409,2021-04-19,TX,San Patricio County,7.43
48411,2021-04-19,TX,San Saba County,0.0
48413,2021-04-19,TX,Schleicher County,0.0
48415,2021-04-19,TX,Scurry County,0.0
48417,2021-04-19,TX,Shackelford County,0.0
48419,2021-04-19,TX,Shelby County,8.2
48421,2021-04-19,TX,Sherman County,0.0
48423,2021-04-19,TX,Smith County,6.33
48425,2021-04-19,TX,Somervell County,2.86
48427,2021-04-19,TX,Starr County,5.82
48429,2021-04-19,TX,Stephens County,0.13
48431,2021-04-19,TX,Sterling County,0.0
48433,2021-04-19,TX,Stonewall County,0.0
48435,2021-04-19,TX,Sutton County,0.0
48437,2021-04-19,TX,Swisher County,4.28
48439,2021-04-19,TX,Tarrant County,5.06
48441,2021-04-19,TX,Taylor County,4.37
48443,2021-04-19,TX,Terrell County,0.0
48445,2021-04-19,TX,Terry County,0.0
48447,2021-04-19,TX,Throckmorton County,0.0
48449,2021-04-19,TX,Titus County,2.05
48451,2021-04-19,TX,Tom Green County,2.44
48453,2021-04-19,TX,Travis County,4.57
48455,2021-04-19,TX,Trinity County,0.86
48457,2021-04-19,TX,Tyler County,13.45
48459,2021-04-19,TX,Upshur County,1.22
48461,2021-04-19,TX,Upton County,0.0
48463,2021-04-19,TX,Uvalde County,6.13
48465,2021-04-19,TX,Val Verde County,1.9500000000000002
48467,2021-04-19,TX,Van Zandt County,8.08
48469,2021-04-19,TX,Victoria County,11.88
48471,2021-04-19,TX,Walker County,5.76
48473,2021-04-19,TX,Waller County,8.29
48475,2021-04-19,TX,Ward County,25.0
48477,2021-04-19,TX,Washington County,2.99
48479,2021-04-19,TX,Webb County,4.91
48481,2021-04-19,TX,Wharton County,10.31
48483,2021-04-19,TX,Wheeler County,0.0
48485,2021-04-19,TX,Wichita County,2.71
48487,2021-04-19,TX,Wilbarger County,6.55
48489,2021-04-19,TX,Willacy County,9.95
48491,2021-04-19,TX,Williamson County,4.83
48493,2021-04-19,TX,Wilson County,4.92
48495,2021-04-19,TX,Winkler County,5.5600000000000005
48497,2021-04-19,TX,Wise County,3.95
48499,2021-04-19,TX,Wood County,3.03
48501,2021-04-19,TX,Yoakum County,0.0
48503,2021-04-19,TX,Young County,4.95
48505,2021-04-19,TX,Zapata County,0.53
48507,2021-04-19,TX,Zavala County,0.0
51001,2021-04-19,VA,Accomack County,5.75
51003,2021-04-19,VA,Albemarle County,3.52
51510,2021-04-19,VA,Alexandria City,4.61
51005,2021-04-19,VA,Alleghany County,4.07
51007,2021-04-19,VA,Amelia County,8.73
51009,2021-04-19,VA,Amherst County,8.78
51011,2021-04-19,VA,Appomattox County,4.6
51013,2021-04-19,VA,Arlington County,3.8200000000000003
51015,2021-04-19,VA,Augusta County,5.54
51017,2021-04-19,VA,Bath County,6.46
51019,2021-04-19,VA,Bedford County,11.22
51021,2021-04-19,VA,Bland County,6.69
51023,2021-04-19,VA,Botetourt County,9.57
51520,2021-04-19,VA,Bristol City,25.94
51025,2021-04-19,VA,Brunswick County,5.84
51027,2021-04-19,VA,Buchanan County,11.14
51029,2021-04-19,VA,Buckingham County,6.33
51530,2021-04-19,VA,Buena Vista City,6.78
51031,2021-04-19,VA,Campbell County,17.52
51033,2021-04-19,VA,Caroline County,6.73
51035,2021-04-19,VA,Carroll County,23.57
51036,2021-04-19,VA,Charles City County,14.61
51037,2021-04-19,VA,Charlotte County,7.84
51540,2021-04-19,VA,Charlottesville City,1.38
51550,2021-04-19,VA,Chesapeake City,9.79
51041,2021-04-19,VA,Chesterfield County,6.6
51043,2021-04-19,VA,Clarke County,12.31
51570,2021-04-19,VA,Colonial Heights City,10.43
51580,2021-04-19,VA,Covington City,14.29
51045,2021-04-19,VA,Craig County,4.04
51047,2021-04-19,VA,Culpeper County,5.01
51049,2021-04-19,VA,Cumberland County,26.08
51590,2021-04-19,VA,Danville City,8.44
51051,2021-04-19,VA,Dickenson County,8.21
51053,2021-04-19,VA,Dinwiddie County,11.15
51595,2021-04-19,VA,Emporia City,3.34
51057,2021-04-19,VA,Essex County,5.85
51600,2021-04-19,VA,Fairfax City,0.0
51059,2021-04-19,VA,Fairfax County,6.04
51610,2021-04-19,VA,Falls Church City,2.13
51061,2021-04-19,VA,Fauquier County,6.42
51063,2021-04-19,VA,Floyd County,9.65
51065,2021-04-19,VA,Fluvanna County,7.49
51620,2021-04-19,VA,Franklin City,2.18
51067,2021-04-19,VA,Franklin County,11.17
51069,2021-04-19,VA,Frederick County,6.75
51630,2021-04-19,VA,Fredericksburg City,6.98
51640,2021-04-19,VA,Galax City,20.0
51071,2021-04-19,VA,Giles County,8.12
51073,2021-04-19,VA,Gloucester County,4.76
51075,2021-04-19,VA,Goochland County,5.4
51077,2021-04-19,VA,Grayson County,19.03
51079,2021-04-19,VA,Greene County,9.13
51081,2021-04-19,VA,Greensville County,2.47
51083,2021-04-19,VA,Halifax County,8.64
51650,2021-04-19,VA,Hampton City,10.39
51085,2021-04-19,VA,Hanover County,6.5
51660,2021-04-19,VA,Harrisonburg City,10.82
51087,2021-04-19,VA,Henrico County,5.16
51089,2021-04-19,VA,Henry County,4.24
51091,2021-04-19,VA,Highland County,0.0
51670,2021-04-19,VA,Hopewell City,8.01
51093,2021-04-19,VA,Isle of Wight County,9.51
51095,2021-04-19,VA,James City County,4.51
51097,2021-04-19,VA,King and Queen County,6.84
51099,2021-04-19,VA,King George County,6.06
51101,2021-04-19,VA,King William County,7.31
51103,2021-04-19,VA,Lancaster County,3.75
51105,2021-04-19,VA,Lee County,9.42
51678,2021-04-19,VA,Lexington City,0.16
51107,2021-04-19,VA,Loudoun County,8.09
51109,2021-04-19,VA,Louisa County,5.87
51111,2021-04-19,VA,Lunenburg County,3.48
51680,2021-04-19,VA,Lynchburg City,13.66
51113,2021-04-19,VA,Madison County,7.18
51683,2021-04-19,VA,Manassas City,11.52
51685,2021-04-19,VA,Manassas Park City,4.76
51690,2021-04-19,VA,Martinsville City,7.98
51115,2021-04-19,VA,Mathews County,3.79
51117,2021-04-19,VA,Mecklenburg County,10.6
51119,2021-04-19,VA,Middlesex County,2.48
51121,2021-04-19,VA,Montgomery County,2.75
51125,2021-04-19,VA,Nelson County,1.31
51127,2021-04-19,VA,New Kent County,5.22
51700,2021-04-19,VA,Newport News City,9.52
51710,2021-04-19,VA,Norfolk City,8.55
51131,2021-04-19,VA,Northampton County,2.21
51133,2021-04-19,VA,Northumberland County,3.84
51720,2021-04-19,VA,Norton City,5.95
51135,2021-04-19,VA,Nottoway County,4.94
51137,2021-04-19,VA,Orange County,5.42
51139,2021-04-19,VA,Page County,8.62
51141,2021-04-19,VA,Patrick County,10.27
51730,2021-04-19,VA,Petersburg City,8.47
51143,2021-04-19,VA,Pittsylvania County,13.63
51735,2021-04-19,VA,Poquoson City,16.57
51740,2021-04-19,VA,Portsmouth City,10.2
51145,2021-04-19,VA,Powhatan County,6.32
51147,2021-04-19,VA,Prince Edward County,14.35
51149,2021-04-19,VA,Prince George County,17.53
51153,2021-04-19,VA,Prince William County,9.73
51155,2021-04-19,VA,Pulaski County,8.04
51750,2021-04-19,VA,Radford City,6.48
51157,2021-04-19,VA,Rappahannock County,7.62
51760,2021-04-19,VA,Richmond City,5.48
51159,2021-04-19,VA,Richmond County,4.73
51770,2021-04-19,VA,Roanoke City,3.23
51161,2021-04-19,VA,Roanoke County,9.16
51163,2021-04-19,VA,Rockbridge County,11.18
51165,2021-04-19,VA,Rockingham County,11.09
51167,2021-04-19,VA,Russell County,14.01
51775,2021-04-19,VA,Salem City,9.59
51169,2021-04-19,VA,Scott County,9.92
51171,2021-04-19,VA,Shenandoah County,7.42
51173,2021-04-19,VA,Smyth County,12.42
51175,2021-04-19,VA,Southampton County,8.57
51177,2021-04-19,VA,Spotsylvania County,11.62
51179,2021-04-19,VA,Stafford County,10.95
51790,2021-04-19,VA,Staunton City,2.46
51800,2021-04-19,VA,Suffolk City,7.08
51181,2021-04-19,VA,Surry County,7.74
51183,2021-04-19,VA,Sussex County,6.72
51185,2021-04-19,VA,Tazewell County,7.65
51810,2021-04-19,VA,Virginia Beach City,9.38
51187,2021-04-19,VA,Warren County,12.49
51191,2021-04-19,VA,Washington County,20.33
51820,2021-04-19,VA,Waynesboro City,12.5
51193,2021-04-19,VA,Westmoreland County,3.39
51830,2021-04-19,VA,Williamsburg City,12.12
51840,2021-04-19,VA,Winchester City,7.08
51195,2021-04-19,VA,Wise County,10.81
51197,2021-04-19,VA,Wythe County,9.56
51199,2021-04-19,VA,York County,6.36
54001,2021-04-19,WV,Barbour County,4.85
54003,2021-04-19,WV,Berkeley County,13.07
54005,2021-04-19,WV,Boone County,11.27
54007,2021-04-19,WV,Braxton County,10.18
54009,2021-04-19,WV,Brooke County,9.37
54011,2021-04-19,WV,Cabell County,2.86
54013,2021-04-19,WV,Calhoun County,6.01
54015,2021-04-19,WV,Clay County,11.43
54017,2021-04-19,WV,Doddridge County,10.57
54019,2021-04-19,WV,Fayette County,8.34
54021,2021-04-19,WV,Gilmer County,7.61
54023,2021-04-19,WV,Grant County,2.94
54025,2021-04-19,WV,Greenbrier County,7.65
54027,2021-04-19,WV,Hampshire County,10.8
54029,2021-04-19,WV,Hancock County,9.71
54031,2021-04-19,WV,Hardy County,3.24
54033,2021-04-19,WV,Harrison County,8.06
54035,2021-04-19,WV,Jackson County,13.38
54037,2021-04-19,WV,Jefferson County,10.83
54039,2021-04-19,WV,Kanawha County,8.91
54041,2021-04-19,WV,Lewis County,3.96
54043,2021-04-19,WV,Lincoln County,5.58
54045,2021-04-19,WV,Logan County,4.1
54049,2021-04-19,WV,Marion County,7.6
54051,2021-04-19,WV,Marshall County,8.23
54053,2021-04-19,WV,Mason County,1.88
54047,2021-04-19,WV,McDowell County,3.9
54055,2021-04-19,WV,Mercer County,3.92
