State,County,Geographic Area Name,WholeNum,WhiteNum,NHWhiteNum,BlackNum,Above15_WholeNum,Above15_WhiteNum,Above15_NHWhiteNum,Above15_BlackNum,Above20_WholeNum,Above20_WhiteNum,Above20_NHWhiteNum,Above20_BlackNum,CvdVax_ZWhiteNum,CvdVax_WhiteNum,CvdVax_NHWhiteNum,CvdVax_BlackNum,ReportNH,FullCvdVax_ZWhiteNum,FullCvdVax_WhiteNum,FullCvdVax_NHWhiteNum,FullCvdVax_BlackNum,CvdVax_ZWhiteRate,CvdVax_WhiteRate,CvdVax_NHWhiteRate,CvdVax_MWhiteRate,CvdVax_MBlackRate,FullCvdVax_ZWhiteRate,FullCvdVax_WhiteRate,FullCvdVax_NHWhiteRate,FullCvdVax_MWhiteRate,FullCvdVax_MBlackRate,CvdVaxAbove15_ZWhiteRate,CvdVaxAbove15_WhiteRate,CvdVaxAbove15_NHWhiteRate,CvdVaxAbove15_MWhiteRate,CvdVaxAbove15_MBlackRate,FullCvdVaxAbove15_ZWhiteRate,FullCvdVaxAbove15_WhiteRate,FullCvdVaxAbove15_NHWhiteRate,FullCvdVaxAbove15_MWhiteRate,FullCvdVaxAbove15_MBlackRate,CvdVaxAbove20_ZWhiteRate,CvdVaxAbove20_WhiteRate,CvdVaxAbove20_NHWhiteRate,CvdVaxAbove20_MWhiteRate,CvdVaxAbove20_MBlackRate,FullCvdVaxAbove20_ZWhiteRate,FullCvdVaxAbove20_WhiteRate,FullCvdVaxAbove20_NHWhiteRate,FullCvdVaxAbove20_MWhiteRate,FullCvdVaxAbove20_MBlackRate,Valid,GEOID,IT_WholeRate,IT_WhiteRate,IT_NHWhiteRate,IT_BlackRate,HighSchool_WholeRate,Bachelor_WholeRate,HighSchool_WhiteRate,Bachelor_WhiteRate,HighSchool_NHWhiteRate,Bachelor_NHWhiteRate,HighSchool_BlackRate,Bachelor_BlackRate,Unempl_WholeRate,Unempl_WhiteRate,Unempl_NHWhiteRate,Unempl_BlackRate,TCI,fixed_d,fixed_u,fixed_lat,mobile_d,mobile_u,mobile_lat,undervaccination,barriers,resource_constrained,inaccessibility,irregular_behavior,CVAC,FQHC,FacDensity10K,HOPD,PHMCY,RUHC,cases,deaths,incident_rate,mortality,republican,republican_rate,MeanInc_TotalAvg,MeanInc_WhiteAvg,MeanInc_NHWhiteAvg,MeanInc_BlackAvg,MedianInc_TotalAvg,MedianInc_WhiteAvg,MedianInc_NHWhiteAvg,MedianInc_BlackAvg,poorhealth_WholeRate,providerb,providerc,injury_deaths,Segregation,AvgTrafficVolume,ADIMean,ADIStd,sdi_score,Above75_WholeRate,Above75_WhiteRate,Above75_NHWhiteRate,Above75_BlackRate,Above65_WholeRate,Above65_WhiteRate,Above65_NHWhiteRate,Above65_BlackRate,Above15_WholeRate,Above15_WhiteRate,Above15_NHWhiteRate,Above15_BlackRate,Above20_WholeRate,Above20_WhiteRate,Above20_NHWhiteRate,Above20_BlackRate,A20T74_WholeRate,A20T74_WhiteRate,A20T74_NHWhiteRate,A20T74_BlackRate,A15T74_WholeRate,A15T74_WhiteRate,A15T74_NHWhiteRate,A15T74_BlackRate,urban,FluVax_BlackRate,FluVax_NHWhiteRate,FluVax_WholeRate,racial_bias,racial_explicit_bias,racial_weighted_bias,racial_weighted_explicit_bias,sex_bias,sex_explicit_bias,sex_weighted_bias,sex_weighted_explicit_bias,AREA_SQMI,DENSITY,EP_POV,EP_AGE65,EP_DISABL,EP_MINRTY,EP_LIMENG,EP_NOVEH,RPL_THEME1,RPL_THEME2,RPL_THEME3,RPL_THEME4,RPL_THEMES,hesitancy,strong_hesitancy,NotInHighMobility,positivity
Pennsylvania,Montour,"Montour, Pennsylvania",18230,16995,16544,336,15170,14219,13848,282,14150,13337,13006,193,9161.0,9161.0,,133.0,0.0,8043.0,8043.0,,105.0,55.373549323017414,53.904089438070024,,53.904089438070024,39.58333333333333,48.61581237911025,47.32568402471315,,47.32568402471315,31.25,66.15395725014443,64.42787819115269,,64.42787819115269,47.16312056737589,58.08058925476603,56.565159293902525,,56.565159293902525,37.234042553191486,70.43672151314779,68.68861063207618,,68.68861063207618,68.9119170984456,61.84068891280947,60.305915873134886,,60.305915873134886,54.40414507772021,1,42093,80.8,80.0,79.5,80.0,90.6,31.6,90.4,29.6,90.5,29.3,86.3,37.3,2.0,2.0,2.1,0.0,0.0,143.4786458616011,17.81086024423338,91.49118046132972,38.10895588235294,9.116102941176472,44.18627450980392,0.0012734797835084,0.391276663482967,0.0760904170646291,0.577204711875199,0.150588984399873,0.099013053167781,0,3.2913,1,5,0,1998,66,10959.956116291827,3.3033033033033035,0,59.809640773718144,34575.0,33837.0,33892.0,10827.0,58333.0,57018.0,57598.0,,0.114,12,10,62.5,,153.94657423,56.75,18.29120504007819,14,10.504662643993418,11.03854074727861,11.218568665377177,4.166666666666666,21.51947339550192,22.47131509267432,22.84816247582205,7.738095238095238,83.2144816236972,83.66578405413357,83.70406189555126,83.92857142857143,77.61930883159627,78.4760223595175,78.61460348162475,57.44047619047619,67.11464618760286,67.4374816122389,67.39603481624758,53.273809523809526,72.70981897970378,72.62724330685496,72.48549323017409,79.76190476190477,0.0,,55.0,55.0,0.46101734899447,0.949152542372881,0.405879735172098,0.808205749946323,0.315157453354891,0.430555555555556,0.348283612003643,0.717016480090999,130.2423394,140.46123621762894,0.111,0.204,0.142,0.083,0.006,0.118,0.1146,0.391,0.3384,0.7778,0.3111,0.17,0.09,1.0,3.96
Pennsylvania,Tioga,"Tioga, Pennsylvania",40591,39447,39013,309,33961,33110,32799,254,31420,30702,30432,199,9173.0,9173.0,,32.0,0.0,7066.0,7066.0,,17.0,23.512675262092124,23.253986361447005,,23.253986361447005,10.355987055016183,18.111911414144004,17.912642279514284,,17.912642279514284,5.501618122977346,27.967316076709658,27.704620960434912,,27.704620960434912,12.598425196850393,21.54333973596756,21.340984596798553,,21.340984596798553,6.692913385826772,30.14261303890641,29.877532408312163,,29.877532408312163,16.08040201005025,23.218980021030493,23.014787310272947,,23.014787310272947,8.542713567839195,1,42117,83.1,83.1,83.0,71.1,90.4,19.1,90.5,19.0,90.5,18.9,83.0,9.0,5.2,5.3,5.1,2.5,0.3,88.96431764004768,11.15387127532777,56.90524433849821,18.05330606060606,7.680333333333333,58.5030303030303,0.113339700732251,0.454950652658389,0.191021967526266,0.388092964024196,0.261381725565107,0.156001273479784,9,3.9418,0,7,0,2986,107,7356.310512182504,3.5833891493636973,0,74.69513641755636,26301.0,26595.0,26666.0,18825.0,51324.0,51468.0,51603.0,,0.135,16,10,65.1,52.036875979,57.976177128,66.18181818181819,12.897321779769204,22,10.051489246384666,10.21116941719269,10.278625073693384,3.2362459546925564,22.55426079672834,22.926965295206227,23.066670084330863,6.472491909385113,83.66632997462492,83.93540700179989,84.07197600799734,82.20064724919094,77.40632159838387,77.83101376530534,78.00476764155539,64.40129449838187,67.35483235199922,67.61984434811265,67.72614256786198,61.16504854368932,73.61484072824025,73.7242375846072,73.79335093430394,78.96440129449837,0.0,30.0,44.0,44.0,0.325205260085231,0.669064748201439,0.381588084659395,0.698332434483359,0.275975953961762,0.785714285714286,0.319539493189901,0.787218651644013,1133.7725592,36.36179025984668,0.142,0.208,0.172,0.038,0.001,0.064,0.4806,0.4269,0.0382,0.4295,0.3153,0.17,0.09,1.0,7.91
Pennsylvania,McKean,"McKean, Pennsylvania",40625,38705,37950,1026,34056,32457,31831,954,31422,29961,29375,903,13409.0,13409.0,,36.0,0.0,6444.0,6444.0,,15.0,35.333333333333336,34.64410282909185,,34.64410282909185,3.508771929824561,16.9802371541502,16.649011755587136,,16.649011755587136,1.461988304093567,42.12560082938017,41.31312197676926,,41.31312197676926,3.7735849056603774,20.244415821054947,19.853960624826694,,19.853960624826694,1.5723270440251573,45.647659574468086,44.7548479690264,,44.7548479690264,3.9867109634551494,21.937021276595743,21.50796034845299,,21.50796034845299,1.6611295681063125,1,42083,80.5,80.5,80.5,90.5,91.8,18.9,92.1,19.3,92.1,19.4,87.9,0.0,6.0,5.9,5.5,14.7,0.0,78.94045135135136,12.3062804054054,49.68108108108108,39.15220195439739,12.11982084690554,51.16612377850163,0.144539955428208,0.59471505889844,0.555237185609678,0.460999681630054,0.190703597580388,0.32155364533588,2,3.4462,2,9,1,3718,71,9152.0,1.909628832705756,0,72.34665570738724,27023.0,27763.0,27632.0,5215.0,48647.0,48508.0,48458.0,26250.0,0.192,17,10,60.7,,55.54070213,83.60606060606061,7.470522881379329,47,8.866461538461538,9.174525255134997,9.312252964426875,0.682261208576998,20.054153846153845,20.72342074667356,21.059288537549406,1.7543859649122806,83.83015384615385,83.85738276708436,83.87615283267456,92.98245614035088,77.34646153846154,77.40860353959437,77.40447957839262,88.01169590643275,68.47999999999999,68.23407828445937,68.09222661396575,87.32943469785575,74.96369230769231,74.68285751194936,74.5638998682477,92.30019493177387,0.0,50.0,41.0,41.0,0.320460295476073,0.618181818181818,0.378704830433303,0.655112003952912,0.28917267200679,1.28350515463918,0.330252409105671,1.22482007143656,979.1809111,42.694868257833626,0.168,0.185,0.184,0.065,0.003,0.094,0.5615,0.6781,0.1971,0.703,0.5462,0.18,0.09,1.0,13.01
Pennsylvania,Allegheny,"Allegheny, Pennsylvania",1216045,971169,949804,163394,1027699,839518,822782,128118,957980,788749,773541,116049,509833.0,509833.0,,47614.0,0.0,363201.0,363201.0,,29460.0,53.67770613726621,52.49683628699021,,52.49683628699021,29.140604918173253,38.23957363835065,37.39833128940483,,37.39833128940483,18.030037822686268,61.96453009424124,60.7292517849528,,60.7292517849528,37.164176774535974,44.143041534695705,43.26303902953838,,43.26303902953838,22.99442701259776,65.90898220003852,64.63818020688457,,64.63818020688457,41.02922041551413,46.9530380419396,46.04772874513945,,46.04772874513945,25.385828400072384,1,42003,88.4,89.3,89.3,80.4,94.6,41.6,95.5,43.2,95.6,43.1,90.4,21.4,4.8,3.9,3.9,11.2,5.2,156.2585795925528,89.741339225017,16.72325168307713,102.2263580874873,17.17393865717192,32.24079348931841,0.029290035020694,0.26106335561923,0.250238777459408,0.342566061763769,0.147086914995224,0.0630372492836676,33,2.2943,15,231,0,100600,1957,8272.720170717366,1.945328031809145,0,39.22621305400753,38709.0,42341.0,42384.0,21793.0,61043.0,66521.0,66586.0,32898.0,0.127,38,22,71.5,63.69205092,271.51628834,63.56115779645192,25.297551581950223,25,8.477893499007026,9.506790270282517,9.643673852710664,5.584660391446442,19.347885974614424,21.41604602288582,21.72184998168043,13.71041776319816,84.51159290980186,86.44406895195378,86.62650399450834,78.41046794863948,78.7783346833382,81.21645151358827,81.44217122690576,71.0240278100787,70.30044118433118,71.70966124330575,71.7984973741951,65.43936741863227,76.03369941079482,76.93727868167126,76.98283014179768,72.82580755719304,1.0,34.0,53.0,50.0,0.402105642210816,0.897862855644421,0.399847642958909,0.776047901871483,0.263661659562817,0.895829471733086,0.285491268082659,0.83399396027901,730.1168565,1678.5819818967568,0.121,0.181,0.133,0.212,0.008,0.132,0.1758,0.0742,0.5648,0.6074,0.2506,0.14,0.07,1.0,3.93
Pennsylvania,Northampton,"Northampton, Pennsylvania",305285,265108,230131,21952,256535,226288,199920,16985,235380,209015,185855,14977,136907.0,136907.0,,5527.0,0.0,89612.0,89612.0,,3216.0,59.49089866206639,51.64197232825867,,51.64197232825867,25.177660349854225,38.9395605111871,33.80207311737104,,33.80207311737104,14.650145772594753,68.48089235694277,60.501219684649655,,60.501219684649655,32.540476891374745,44.82392957182873,39.60086261754932,,39.60086261754932,18.93435384162496,73.663339700304,65.5010405951726,,65.5010405951726,36.90325165253389,48.21608242985123,42.87347798004928,,42.87347798004928,21.47292515189958,1,42095,87.6,87.6,88.2,88.2,90.9,30.3,91.6,30.5,92.8,31.7,88.8,22.4,4.8,4.6,4.4,4.5,1.8,143.5283790011996,16.24769265736473,18.60982385251594,66.15527243066884,16.72718923327896,32.3894779771615,0.0397962432346386,0.339700732250875,0.40305635148042,0.179879019420567,0.204075135307227,0.0900986946832219,7,2.3257,3,61,0,35451,707,11612.427731464042,1.9943019943019944,0,49.0540651215032,35270.0,36911.0,38514.0,27202.0,70471.0,71068.0,73007.0,62647.0,0.151,24,12,55.6,43.6208692,157.84780813,47.78787878787879,17.863141717677834,16,8.676482630984163,9.554219412465862,10.590489764525422,2.824344023323615,19.530930114483187,21.32640282450926,23.42231163989206,7.548287172011661,84.03131500073701,85.35691114564631,86.8722597129461,77.37336005830903,77.10172461797991,78.8414532945064,80.76052335408963,68.22612973760933,68.42524198699576,69.28723388204052,70.17003358956421,65.40178571428571,75.35483236975286,75.80269173318044,76.28176994842069,74.54901603498543,1.0,42.0,58.0,57.0,0.412578869288084,0.800666666666667,0.408067315049307,0.69909225245091,0.30543544681889,0.966799468791501,0.328327918563725,0.912403137350378,369.6454428,816.3985404881068,0.091,0.182,0.125,0.2269999999999999,0.02,0.068,0.2061,0.1264,0.7291,0.447,0.2876,0.14,0.07,1.0,3.99
Pennsylvania,Armstrong,"Armstrong, Pennsylvania",64735,63192,62771,589,54550,53430,53131,474,51224,50251,49983,441,24951.0,24951.0,,199.0,0.0,20163.0,20163.0,,151.0,39.749247263863886,39.48442840865932,,39.48442840865932,33.78607809847199,32.12152108457727,31.907519939232813,,31.907519939232813,25.636672325976228,46.96128437258851,46.69848399775407,,46.69848399775407,41.983122362869196,37.94959628089063,37.737226277372265,,37.737226277372265,31.856540084388186,49.91897245063321,49.652743228990474,,49.652743228990474,45.12471655328798,40.33971550327111,40.12457463533064,,40.12457463533064,34.24036281179138,1,42005,81.8,81.8,81.7,71.1,90.3,16.7,90.5,16.8,90.5,16.7,80.5,5.8,5.9,5.8,5.7,23.5,0.0,119.4716410767697,23.2089037886341,32.27268195413759,35.0415934065934,7.094153846153845,50.07692307692308,0.13435211716014,0.535816618911175,0.470869149952245,0.400191021967526,0.165870741801974,0.240687679083095,0,1.6992,1,10,0,5929,137,9158.878504672895,2.3106763366503627,0,75.58152323343414,27715.0,27953.0,27994.0,14792.0,51410.0,51562.0,51490.0,32396.0,0.158,17,12,72.8,65.741234461,44.426385435,75.48484848484848,14.730650854326656,24,9.843206920522128,9.950626661602737,9.977537397842951,6.791171477079796,22.598285317061865,22.84149892391442,22.929378216055184,15.110356536502549,84.26662547308257,84.55184200531713,84.6425897309267,80.4753820033956,79.1287556963003,79.52114191669831,79.62753500820443,74.87266553480475,69.28554877577817,69.57051525509557,69.64999761036147,68.08149405772495,74.42341855256043,74.60121534371439,74.66505233308375,73.68421052631578,1.0,29.0,41.0,41.0,0.400025891040651,1.21476510067114,0.398726161673634,0.943082731911211,0.391914373922566,1.52105263157895,0.387368038208938,1.39392154646118,653.1783098,101.55113696336645,0.1169999999999999,0.21,0.186,0.0279999999999999,0.002,0.069,0.449,0.4212,0.0583,0.2614,0.2475,0.18,0.09,1.0,9.61
Pennsylvania,Union,"Union, Pennsylvania",44923,39840,37818,3369,38519,33949,32210,3200,34788,30574,28990,3074,13182.0,13182.0,,200.0,0.0,10282.0,10282.0,,141.0,34.85641757893067,33.08734939759036,,33.08734939759036,5.936479667557139,27.1881114813052,25.80823293172691,,25.80823293172691,4.1852181656277825,40.925178515988826,38.82883148251789,,38.82883148251789,6.25,31.92176342750698,30.28660638015847,,30.28660638015847,4.40625,45.47085201793722,43.115065087983254,,43.115065087983254,6.506180871828236,35.46740255260435,33.629881598744035,,33.629881598744035,4.586857514638907,1,42119,78.8,79.9,80.4,74.3,86.8,26.0,88.2,28.2,88.6,28.7,74.2,3.5,3.7,3.2,3.0,1.2,0.0,68.16038362068964,21.8476882183908,23.11206896551724,54.17839259259259,10.52701481481481,43.00370370370371,0.0856415154409424,0.622413244189749,0.312320916905444,0.716332378223496,0.316459726201847,0.355619229544731,0,1.5582,1,6,0,6084,86,13543.173875297727,1.413543721236029,0,61.42679592344022,27079.0,29727.0,30295.0,8225.0,59399.0,60120.0,60777.0,,0.118,16,12,45.4,37.28698195,155.01452024,53.32,13.19949493983261,31,8.91080292945707,9.887048192771084,10.296684118673648,0.4452359750667853,18.56732631391492,20.57981927710843,21.415727960230576,1.543484713564856,85.74449613783585,85.21335341365462,85.17108255328151,94.98367468091422,77.43917369721524,76.74196787148594,76.6566185414353,91.24369249035324,68.52837076775816,66.85491967871486,66.35993442276164,90.79845651528645,76.83369320837879,75.32630522088354,74.87439843460785,94.53843870584744,0.0,38.0,59.0,59.0,0.389815689350058,0.825301204819277,0.392592008263743,0.719991738010416,0.293337526802225,0.83596837944664,0.321839486425503,0.787741473857557,315.9563242,142.78555782742583,0.113,0.172,0.128,0.158,0.006,0.083,0.3869,0.0357,0.4559,0.8535,0.3605,0.18,0.09,1.0,4.64
Pennsylvania,Indiana,"Indiana, Pennsylvania",84073,79672,78820,2364,71749,68080,67391,2108,64836,61903,61362,1587,22859.0,22859.0,,427.0,0.0,18353.0,18353.0,,345.0,29.001522456229385,28.691384677176423,,28.691384677176423,18.062605752961083,23.284699314894695,23.03569635505573,,23.03569635505573,14.593908629441623,33.919959638527395,33.57667450058754,,33.57667450058754,20.256166982922203,27.233606861450344,26.957990599294945,,26.957990599294945,16.366223908918407,37.25269710895994,36.92712792594866,,36.92712792594866,26.906112161310645,29.909390176330632,29.647997673779948,,29.647997673779948,21.73913043478261,1,42063,77.1,76.9,76.8,62.3,90.0,23.0,90.0,22.7,90.1,22.6,86.8,18.0,6.6,5.9,5.9,21.3,0.9,154.2905549539794,13.35008446128857,47.56903086085544,35.03142477876106,9.783938053097346,45.18879056047198,0.138490926456543,0.621776504297994,0.546641197070997,0.495065265838905,0.24450811843362,0.353072269977714,2,1.7842,1,12,0,6247,175,7430.447349327371,2.8013446454298063,0,68.18049419874751,26509.0,27167.0,27237.0,8684.0,49320.0,49353.0,49220.0,,0.1689999999999999,19,12,79.5,61.820607657,126.22410703,73.65151515151516,12.234242517487136,32,8.64367870778966,8.968018877397329,9.028165440243594,1.8612521150592216,20.008801874561392,20.733758409478863,20.884293326566866,5.32994923857868,85.34131052775564,85.45034642032333,85.49987312864755,89.17089678510999,77.1186944679029,77.69730896676373,77.85079928952042,67.13197969543148,68.47501576011324,68.7292900893664,68.82263384927684,65.27072758037224,76.69763181996598,76.482327542926,76.47170768840395,87.30964467005076,0.0,30.0,45.0,45.0,0.41651987786496,0.974576271186441,0.405936297439569,0.816896392405413,0.330519676747139,1.16254416961131,0.351744337000033,1.07219713390758,827.4706816,103.6350917402703,0.168,0.182,0.153,0.061,0.01,0.089,0.6229,0.0704,0.3766,0.9198,0.5484,0.18,0.09,1.0,6.03
Pennsylvania,Pike,"Pike, Pennsylvania",55809,49870,44451,3608,48205,43408,39018,3028,44913,40609,36686,2723,13723.0,13723.0,,697.0,0.0,9290.0,9290.0,,442.0,30.872196351038223,27.51754561860838,,27.51754561860838,19.318181818181817,20.89941733594295,18.628433928213354,,18.628433928213354,12.250554323725057,35.17094674252909,31.61398820493918,,31.61398820493918,23.018494055482165,23.809523809523807,21.401584961297456,,21.401584961297456,14.597093791281374,37.40664013520144,33.793001551380236,,33.793001551380236,25.59676827029012,25.32301150302568,22.876702208869958,,22.876702208869958,16.232096951891293,1,42103,89.5,89.4,89.0,91.9,93.0,26.8,93.4,26.3,93.9,26.8,91.5,36.1,7.7,7.7,7.4,6.9,0.1,113.3844375746001,15.34833946049176,18.17951778467415,46.96204225352113,8.78034366197183,45.26760563380282,0.0614453995542821,0.283349251830627,0.82935370900987,0.0464820120980579,0.170964660936008,0.149952244508118,2,1.4335,0,6,0,3944,54,7066.960526080024,1.3691683569979716,0,59.01886096946611,34589.0,35469.0,36315.0,29673.0,65928.0,65335.0,65661.0,83401.0,0.1159999999999999,15,8,62.8,63.168367938,53.160779922,47.69767441860465,13.745189433330468,12,9.835331218979018,10.44716262281933,11.138107129198444,4.850332594235033,23.49262663728073,24.76839783436936,26.29187194888754,13.719512195121952,86.37495744413984,87.04231000601564,87.77755281096037,83.92461197339246,80.47626726872011,81.42971726488871,82.53132662932218,75.47117516629712,70.64093604974107,70.98255464206939,71.39321950012373,70.62084257206209,76.53962622516082,76.59514738319632,76.63944568176194,79.07427937915743,1.0,43.0,49.0,49.0,0.343231811054476,0.753171856978085,0.35697507439649,0.581983101338316,0.331050612237281,1.16197183098592,0.35350201523706,1.09779072144206,544.9602864,101.83861353754604,0.1,0.214,0.172,0.193,0.0139999999999999,0.04,0.2732,0.3337,0.6415,0.0048,0.1287,0.16,0.08,1.0,6.74
Pennsylvania,Carbon,"Carbon, Pennsylvania",64182,61205,58399,1490,54151,51953,49928,1148,50662,48723,46964,1018,26292.0,26292.0,,408.0,0.0,19837.0,19837.0,,270.0,45.02131885819963,42.9572747324565,,42.9572747324565,27.38255033557047,33.96804739807188,32.41075075565722,,32.41075075565722,18.120805369127517,52.65983015542381,50.607279656612704,,50.607279656612704,35.54006968641115,39.73121294664317,38.18258810848267,,38.18258810848267,23.519163763066203,55.98330636232007,53.9621944461548,,53.9621944461548,40.078585461689585,42.23873605314709,40.71383125012827,,40.71383125012827,26.522593320235753,1,42025,85.8,86.1,86.1,67.6,89.4,17.9,89.5,17.9,89.6,18.0,87.4,14.3,6.4,6.2,6.0,15.4,0.1,113.5710918770916,19.61376696075449,19.54730757529662,55.3932334384858,10.73194952681388,44.4006309148265,0.0385227634511302,0.495383635784782,0.691181152499204,0.183062718879338,0.163960522126711,0.197389366443808,0,1.2465,1,7,0,6278,170,9781.558692468294,2.70786874800892,0,65.37214903803265,29202.0,29719.0,30219.0,19647.0,57006.0,58379.0,58750.0,32097.0,0.154,13,9,82.3,55.288799228,76.094941138,65.80392156862744,16.94109749436929,21,9.02277897229753,9.303161506412874,9.645713111525884,2.61744966442953,21.72571749088529,22.28412711379789,23.01922978133187,9.798657718120806,84.37100744757096,84.88358794216158,85.49461463381223,77.04697986577182,78.93490386712786,79.60624132015359,80.41918526002158,68.32214765100672,69.91212489483033,70.30307981374071,70.7734721484957,65.70469798657717,75.34822847527344,75.58042643574872,75.84890152228634,74.42953020134229,1.0,46.0,52.0,52.0,0.398072158953472,1.20567375886525,0.397546746617542,0.929699409066227,0.425420932105081,1.08522727272727,0.399653580873547,1.07118622483565,381.4601153,167.59550326702268,0.125,0.201,0.162,0.079,0.006,0.057,0.4828,0.3247,0.3305,0.2216,0.3048,0.15,0.07,1.0,7.09
Pennsylvania,Lebanon,"Lebanon, Pennsylvania",141793,131311,114867,5299,115199,107528,96063,4044,106175,99492,89675,3530,41869.0,41869.0,,706.0,0.0,34554.0,34554.0,,490.0,36.44998128270086,31.88537137025839,,31.88537137025839,13.323268541234196,30.081746715766933,26.31462710663996,,26.31462710663996,9.247027741083222,43.58493905041483,38.93776504724351,,38.93776504724351,17.457962413452027,35.9701445926111,32.13488579718771,,32.13488579718771,12.11671612265084,46.68971285196543,42.08278052506734,,42.08278052506734,20.0,38.53247839420128,34.73043058738391,,34.73043058738391,13.881019830028329,1,42075,85.0,84.7,84.5,89.4,87.2,20.7,88.6,21.7,88.9,21.7,82.9,15.5,4.4,4.0,3.6,2.7,0.7,160.744862692204,32.88184461828973,16.49177232263286,59.68179076923077,12.24727179487179,37.65230769230769,0.0620821394460363,0.533269659344158,0.427889207258835,0.383635784781917,0.199617956064948,0.209169054441261,3,1.6221,1,19,0,15943,286,11243.855479466549,1.7938907357460954,0,65.21939373639256,29130.0,30870.0,31666.0,21586.0,60281.0,62626.0,63826.0,42955.0,0.1169999999999999,23,11,54.4,45.827460306,128.71159185,58.855421686746986,18.66268778522516,36,8.965181638021622,9.478261531783325,10.547850992887426,1.9248914889601807,19.86910496286841,20.81242241701,22.962208467183785,6.982449518777127,81.24449020755608,81.88803679813572,83.6297631173444,76.31628609171541,74.88028322977863,75.76821439178744,78.06854884344503,66.61634270617097,65.915101591757,66.2899528600041,67.5206978505576,64.6914512172108,72.27930856953446,72.40977526635241,73.08191212445698,74.39139460275524,1.0,29.0,56.0,55.0,0.402871473638049,0.977077363896848,0.400447355247557,0.871355283181515,0.361870231739388,1.31766917293233,0.374741017031431,1.25781963196385,361.8053332,383.283460123412,0.104,0.188,0.132,0.173,0.022,0.064,0.3717,0.5177,0.6944,0.6135,0.5328,0.17,0.09,1.0,6.89
Pennsylvania,Delaware,"Delaware, Pennsylvania",566747,388130,371892,128849,463851,327691,315491,99084,424710,303474,292806,88318,173575.0,173575.0,,26471.0,0.0,123910.0,123910.0,,15664.0,46.67349660654169,44.72084095535001,,44.72084095535001,20.544202904174654,33.318812988717156,31.924870533068816,,31.924870533068816,12.15686578863631,55.01741729558054,52.96910809268488,,52.96910809268488,26.7157159581769,39.27528836004831,37.81306169531663,,37.81306169531663,15.808808687578216,59.27986448365129,57.196003611512026,,57.196003611512026,29.972372562784482,42.31812189640923,40.83051595853352,,40.83051595853352,17.73590887474807,1,42045,90.4,91.5,91.5,86.0,93.1,39.0,95.0,42.4,95.2,42.5,89.7,21.8,5.6,4.7,4.6,8.6,8.5,180.7791692338468,75.21681091218242,12.88517703540708,81.75335567190227,17.80943211169285,29.03874345549738,0.0025469595670168,0.242597898758357,0.287806431072907,0.330149633874562,0.15090735434575,0.0601719197707736,4,2.0468,4,108,0,51789,1377,9137.939856761484,2.6588657823089847,0,36.145408637792706,40026.0,46671.0,47182.0,22978.0,74477.0,86506.0,86972.0,47609.0,0.127,27,15,67.2,71.593563498,505.73205319,45.50943396226416,27.036703984150844,24,7.305376120208841,9.046453507845309,9.344648446323124,3.6562177432498495,16.761270902183867,20.22183289104166,20.846643649231492,9.577877981202803,81.84445616827261,84.4281555149048,84.83403783894249,76.89931625390962,74.93819993753826,78.18875119161106,78.73414862379401,68.54379933099986,67.63282381732942,69.14229768376575,69.38950017747088,64.88758158774999,74.53908004806378,75.38170200705949,75.48938939261937,73.24309851065976,1.0,39.0,62.0,59.0,0.4020429239122,0.937160811196801,0.398695692518143,0.814672560150004,0.266867642047214,0.951111111111111,0.288901741467957,0.870191984743533,183.8185892,3065.6692691013213,0.1,0.157,0.119,0.326,0.019,0.106,0.1939,0.2165,0.7921,0.7272,0.4131,0.14,0.07,1.0,2.75
